tanggal,pm10,so2,co,o3,no2
2011-07-09,59,17,12,15,13
2011-07-10,58,19,12,13,11
2011-07-11,49,9,22,13,17
2011-07-12,59,18,20,14,15
2011-07-13,60,20,16,57,12
2011-07-14,60,17,22,82,14
2011-07-15,61,12,22,174,17
2011-07-16,58,11,21,112,19
2011-07-17,69,28,25,77,17
2011-07-18,58,16,19,68,13
2011-07-19,63,22,18,71,17
2011-07-20,62,16,15,57,12
2011-07-21,71,21,16,63,12
2011-07-22,57,13,13,51,10
2011-07-23,66,15,14,68,12
2011-07-24,70,16,16,107,15
2011-07-25,53,9,10,100,9
2011-07-26,75,22,21,88,16
2011-07-27,81,24,15,65,16
2011-07-28,74,16,20,69,18
2011-07-29,57,10,16,136,24
2011-07-30,68,14,18,129,17
2011-07-31,68,12,17,55,8
2011-08-01,72,20,18,57,13
2011-08-02,71,17,16,59,15
2011-08-03,69,15,19,165,18
2011-08-04,59,9,18,116,26
2011-08-05,65,10,22,168,17
2011-08-06,71,16,17,105,12
2011-08-07,73,16,21,61,13
2011-08-08,71,14,15,58,15
2011-08-09,83,17,14,70,13
2011-08-10,79,15,18,65,16
2011-08-11,80,11,16,72,16
2011-08-12,72,14,13,57,13
2011-08-13,70,12,15,65,12
2011-08-14,72,13,17,66,12
2011-08-15,69,15,21,78,16
2011-08-16,72,13,20,75,17
2011-08-17,71,13,17,83,15
2011-08-18,77,10,29,96,19
2011-08-19,72,11,16,57,14
2011-08-20,66,11,12,65,14
2011-08-21,71,12,11,62,10
2011-08-22,92,15,19,124,18
2011-08-23,81,13,19,63,16
2011-08-24,84,15,17,76,17
2011-08-25,72,12,17,152,14
2011-08-26,69,12,18,101,14
2011-08-27,67,11,17,54,12
2011-08-28,72,12,18,55,13
2011-08-29,62,10,14,58,11
2011-08-30,59,10,14,93,6
2011-08-31,61,14,22,95,10
2011-09-01,49,9,12,97,8
2011-09-02,56,11,11,65,8
2011-09-03,55,9,12,89,8
2011-09-04,60,9,17,72,10
2011-09-05,63,9,25,75,14
2011-09-06,,10,17,68,12
2011-09-07,,14,17,62,12
2011-09-08,,14,14,159,13
2011-09-09,,12,20,88,22
2011-09-10,,12,12,117,11
2011-09-11,,10,13,71,11
2011-09-12,,12,16,69,16
2011-09-13,,13,16,96,15
2011-09-14,,12,12,57,11
2011-09-15,,14,16,49,17
2011-09-16,,13,20,89,17
2011-09-17,,9,11,87,14
2011-09-18,,12,25,81,16
2011-09-19,,12,24,104,18
2011-09-20,,14,25,125,19
2011-09-21,84,13,16,84,17
2011-09-22,72,14,14,149,19
2011-09-23,87,16,20,201,15
2011-09-24,80,13,19,89,19
2011-09-25,76,13,17,95,12
2011-09-26,67,12,18,147,16
2011-09-27,78,15,17,119,28
2011-09-28,75,14,15,74,15
2011-09-29,65,11,16,125,21
2011-09-30,85,16,18,88,15
2011-10-01,68,10,13,110,11
2011-10-02,68,11,11,96,11
2011-10-03,71,13,15,147,22
2011-10-04,55,11,15,99,18
2011-10-05,74,15,18,118,18
2011-10-06,62,12,15,79,15
2011-10-07,79,16,19,85,15
2011-10-08,60,11,18,58,14
2011-10-09,83,17,28,110,16
2011-10-10,72,13,25,103,19
2011-10-11,72,16,20,145,14
2011-10-12,72,14,27,159,19
2011-10-13,84,20,25,118,18
2011-10-14,65,13,19,94,17
2011-10-15,75,16,20,96,14
2011-10-16,82,17,24,57,17
2011-10-17,60,14,13,75,11
2011-10-18,69,14,13,80,12
2011-10-19,68,13,18,69,13
2011-10-20,64,13,19,120,15
2011-10-21,88,14,17,126,18
2011-10-22,68,15,27,100,16
2011-10-23,67,15,26,140,16
2011-10-24,63,13,11,77,9
2011-10-25,59,13,11,93,9
2011-10-26,61,11,28,138,18
2011-10-27,69,17,30,93,18
2011-10-28,51,13,9,83,13
2011-10-29,65,15,32,87,16
2011-10-30,59,11,10,100,5
2011-10-31,68,18,26,154,19
2011-11-01,63,12,38,102,20
2011-11-02,92,18,25,89,17
2011-11-03,,,,,
2011-11-04,57,11,21,64,15
2011-11-05,51,13,20,106,31
2011-11-06,47,11,17,71,15
2011-11-07,54,15,15,175,16
2011-11-08,60,21,12,70,34
2011-11-09,64,18,22,71,32
2011-11-10,75,26,18,61,18
2011-11-11,73,19,35,79,18
2011-11-12,56,13,16,96,11
2011-11-13,55,12,26,94,17
2011-11-14,64,22,22,123,21
2011-11-15,61,15,35,147,19
2011-11-16,76,19,39,185,18
2011-11-17,76,19,15,179,15
2011-11-18,70,18,22,129,20
2011-11-19,62,17,23,108,17
2011-11-20,66,20,18,76,14
2011-11-21,65,20,29,121,14
2011-11-22,61,23,19,106,21
2011-11-23,90,25,28,179,20
2011-11-24,59,16,16,158,22
2011-11-25,57,14,15,115,13
2011-11-26,71,14,33,126,15
2011-11-27,61,12,19,133,12
2011-11-28,69,16,32,159,26
2011-11-29,80,20,21,104,19
2011-11-30,55,14,17,164,20
2011-12-01,63,18,14,107,16
2011-12-02,39,13,20,131,12
2011-12-03,43,12,17,105,13
2011-12-04,,15,46,59,16
2011-12-05,,14,15,81,15
2011-12-06,56,16,19,85,18
2011-12-07,95,24,36,143,18
2011-12-08,81,24,30,130,22
2011-12-09,57,17,19,129,19
2011-12-10,82,25,36,100,17
2011-12-11,48,14,31,151,15
2011-12-12,53,16,22,171,11
2011-12-13,69,23,33,80,19
2011-12-14,52,15,26,106,17
2011-12-15,36,12,18,117,12
2011-12-16,34,13,17,11,10
2011-12-17,34,12,13,10,10
2011-12-18,25,13,17,10,9
2011-12-19,30,12,12,9,8
2011-12-20,,,20,,
2011-12-21,,,,,
2011-12-22,51,17,16,199,16
2011-12-23,41,14,19,201,13
2011-12-24,62,16,69,206,10
2011-12-25,57,15,39,190,13
2011-12-26,57,14,28,127,11
2011-12-27,28,4,18,90,12
2011-12-28,43,4,20,101,15
2011-12-29,50,7,17,76,14
2011-12-30,45,4,27,81,8
2011-12-31,28,3,15,81,6
2012-01-01,36,3,16,63,6
2012-01-02,36,6,17,55,6
2012-01-03,50,4,17,77,11
2012-01-04,56,5,20,76,20
2012-01-05,67,6,27,157,24
2012-01-06,46,7,36,68,10
2012-01-07,44,3,27,73,13
2012-01-08,38,3,31,90,10
2012-01-09,52,4,33,69,21
2012-01-10,31,4,22,69,13
2012-01-11,32,3,22,75,14
2012-01-12,33,5,27,52,13
2012-01-13,39,5,24,55,13
2012-01-14,32,5,23,54,7
2012-01-15,31,4,18,89,10
2012-01-16,38,5,21,86,16
2012-01-17,60,11,16,94,15
2012-01-18,42,10,18,98,19
2012-01-19,52,5,34,65,16
2012-01-20,44,4,18,73,12
2012-01-21,40,6,16,74,21
2012-01-22,50,5,23,95,14
2012-01-23,35,4,12,78,9
2012-01-24,35,9,11,29,11
2012-01-25,40,8,10,61,15
2012-01-26,49,8,20,81,11
2012-01-27,42,5,11,96,14
2012-01-28,44,8,14,75,17
2012-01-29,33,4,15,75,6
2012-01-30,36,5,17,130,7
2012-01-31,31,3,24,61,10
2012-02-01,67,8,57,105,19
2012-02-02,48,12,15,70,17
2012-02-03,52,10,35,37,14
2012-02-04,43,9,27,57,11
2012-02-05,49,5,23,90,15
2012-02-06,45,7,18,70,10
2012-02-07,50,7,20,52,17
2012-02-08,55,9,21,3,14
2012-02-09,,,,,
2012-02-10,49,13,14,112,13
2012-02-11,64,17,37,134,13
2012-02-12,37,10,16,91,12
2012-02-13,40,11,21,171,14
2012-02-14,80,17,40,100,22
2012-02-15,59,16,17,157,15
2012-02-16,62,16,20,93,18
2012-02-17,75,14,31,154,26
2012-02-18,55,14,19,96,14
2012-02-19,53,13,21,87,17
2012-02-20,59,22,22,70,25
2012-02-21,68,19,21,175,18
2012-02-22,66,,,,
2012-02-23,60,13,18,147,13
2012-02-24,61,16,20,151,15
2012-02-25,60,12,18,160,10
2012-02-26,60,14,19,162,14
2012-02-27,50,12,22,114,16
2012-02-28,77,18,33,232,17
2012-02-29,65,14,25,170,15
2012-03-01,66,18,44,137,15
2012-03-02,46,17,21,136,16
2012-03-03,56,14,44,73,17
2012-03-04,36,14,16,94,6
2012-03-05,51,13,24,140,13
2012-03-06,42,14,24,83,14
2012-03-07,62,17,20,99,18
2012-03-08,35,11,19,95,11
2012-03-09,38,12,17,88,12
2012-03-10,50,12,21,115,15
2012-03-11,43,12,20,100,17
2012-03-12,45,11,15,177,11
2012-03-13,,12,19,96,12
2012-03-14,52,13,18,143,10
2012-03-15,42,12,16,78,11
2012-03-16,41,11,25,131,12
2012-03-17,52,14,16,90,15
2012-03-18,46,11,15,99,8
2012-03-19,37,13,18,92,8
2012-03-20,30,10,17,26,7
2012-03-21,34,9,12,36,4
2012-03-22,31,9,12,48,4
2012-03-23,,,,,
2012-03-24,35,9,13,122,6
2012-03-25,43,10,16,125,8
2012-03-26,67,25,18,98,16
2012-03-27,74,18,33,136,29
2012-03-28,75,15,41,95,15
2012-03-29,53,14,23,142,11
2012-03-30,41,13,21,112,12
2012-03-31,51,16,17,204,12
2012-04-01,65,15,31,207,16
2012-04-02,67,15,38,191,20
2012-04-03,52,12,24,208,26
2012-04-04,46,13,16,101,14
2012-04-05,54,13,23,99,21
2012-04-06,67,22,25,80,14
2012-04-07,66,20,20,92,11
2012-04-08,62,16,21,133,9
2012-04-09,73,19,37,151,18
2012-04-10,64,18,22,89,16
2012-04-11,82,19,38,110,20
2012-04-12,68,19,20,147,19
2012-04-13,65,17,21,126,16
2012-04-14,71,20,13,141,11
2012-04-15,56,14,17,194,10
2012-04-16,68,16,18,167,13
2012-04-17,62,16,17,210,11
2012-04-18,86,20,41,144,16
2012-04-19,58,16,18,211,14
2012-04-20,66,12,38,212,20
2012-04-21,79,16,31,214,16
2012-04-22,64,16,45,200,20
2012-04-23,82,16,21,187,13
2012-04-24,79,17,22,150,12
2012-04-25,69,20,23,215,12
2012-04-26,61,13,17,220,13
2012-04-27,55,16,16,111,21
2012-04-28,78,19,23,164,18
2012-04-29,66,13,14,199,11
2012-04-30,62,15,31,135,20
2012-05-01,59,18,32,100,12
2012-05-02,66,15,24,236,15
2012-05-03,64,19,27,226,17
2012-05-04,72,21,24,226,17
2012-05-05,77,20,16,116,11
2012-05-06,62,15,23,180,13
2012-05-07,43,12,16,147,15
2012-05-08,75,20,50,115,25
2012-05-09,74,18,42,164,19
2012-05-10,81,18,21,170,16
2012-05-11,66,16,20,173,18
2012-05-12,70,16,21,164,17
2012-05-13,82,22,23,207,14
2012-05-14,57,20,19,144,13
2012-05-15,68,22,25,164,16
2012-05-16,77,19,19,196,13
2012-05-17,71,25,34,178,13
2012-05-18,58,17,18,165,14
2012-05-19,78,23,28,146,20
2012-05-20,60,17,14,213,9
2012-05-21,60,15,24,164,18
2012-05-22,60,14,23,165,17
2012-05-23,80,15,22,140,19
2012-05-24,64,16,13,89,14
2012-05-25,67,18,19,80,22
2012-05-26,81,20,14,72,9
2012-05-27,65,19,12,41,15
2012-05-28,73,18,15,164,13
2012-05-29,75,15,17,187,14
2012-05-30,,,,,
2012-05-31,88,22,18,76,16
2012-06-01,77,19,49,107,26
2012-06-02,69,20,20,140,25
2012-06-03,72,22,21,129,15
2012-06-04,69,21,16,93,11
2012-06-05,60,14,16,169,10
2012-06-06,63,15,15,201,12
2012-06-07,58,16,16,137,11
2012-06-08,72,20,20,141,11
2012-06-09,66,22,22,215,18
2012-06-10,67,16,29,208,11
2012-06-11,75,17,26,204,17
2012-06-12,77,21,34,168,19
2012-06-13,67,19,17,138,12
2012-06-14,78,18,16,155,12
2012-06-15,67,15,18,216,15
2012-06-16,86,26,28,209,15
2012-06-17,62,16,12,83,10
2012-06-18,74,20,13,50,11
2012-06-19,66,19,14,41,12
2012-06-20,69,21,16,43,15
2012-06-21,68,21,22,83,23
2012-06-22,,17,15,123,10
2012-06-23,,16,13,96,12
2012-06-24,,21,17,187,11
2012-06-25,,20,17,74,14
2012-06-26,,20,14,46,15
2012-06-27,,20,17,98,17
2012-06-28,77,18,22,95,17
2012-06-29,71,17,23,83,15
2012-06-30,67,17,18,58,13
2012-07-01,63,18,19,58,13
2012-07-02,70,17,20,52,18
2012-07-03,69,17,22,62,17
2012-07-04,73,15,23,51,23
2012-07-05,67,15,18,47,16
2012-07-06,73,19,22,71,19
2012-07-07,90,20,23,101,18
2012-07-08,73,19,26,78,17
2012-07-09,79,18,32,80,19
2012-07-10,81,20,22,73,16
2012-07-11,74,15,21,78,16
2012-07-12,68,18,19,131,18
2012-07-13,70,14,31,126,19
2012-07-14,88,19,29,118,23
2012-07-15,79,19,29,53,18
2012-07-16,74,20,19,58,18
2012-07-17,62,16,18,126,17
2012-07-18,70,16,16,128,24
2012-07-19,110,27,40,81,26
2012-07-20,67,18,14,42,14
2012-07-21,65,17,14,57,13
2012-07-22,67,17,13,58,10
2012-07-23,77,19,17,123,20
2012-07-24,90,20,25,108,29
2012-07-25,78,18,21,290,21
2012-07-26,91,14,25,283,18
2012-07-27,89,20,28,276,16
2012-07-28,82,18,17,288,13
2012-07-29,68,16,14,234,12
2012-07-30,72,15,23,215,20
2012-07-31,68,13,21,221,19
2012-08-01,93,24,25,236,20
2012-08-02,72,16,21,244,18
2012-08-03,77,19,17,216,20
2012-08-04,81,23,17,51,15
2012-08-05,80,21,16,52,15
2012-08-06,76,26,15,92,13
2012-08-07,73,17,22,116,15
2012-08-08,79,19,14,68,13
2012-08-09,86,23,19,47,19
2012-08-10,98,27,18,48,22
2012-08-11,81,28,14,48,15
2012-08-12,79,25,16,61,13
2012-08-13,77,18,20,66,15
2012-08-14,69,15,15,67,15
2012-08-15,66,15,14,45,12
2012-08-16,72,16,16,,16
2012-08-17,70,19,17,58,15
2012-08-18,77,18,23,54,12
2012-08-19,70,13,17,40,8
2012-08-20,56,17,8,43,6
2012-08-21,66,15,15,40,9
2012-08-22,58,21,9,57,7
2012-08-23,61,14,12,63,11
2012-08-24,66,17,11,64,9
2012-08-25,64,15,11,72,9
2012-08-26,75,21,15,44,11
2012-08-27,58,15,15,69,12
2012-08-28,80,20,20,100,18
2012-08-29,64,15,20,99,13
2012-08-30,74,17,17,60,15
2012-08-31,67,16,13,72,11
2012-09-01,76,31,15,83,19
2012-09-02,67,20,25,61,15
2012-09-03,69,15,23,66,20
2012-09-04,82,26,16,71,17
2012-09-05,71,17,19,112,16
2012-09-06,84,22,25,124,16
2012-09-07,77,17,21,54,18
2012-09-08,69,17,16,41,12
2012-09-09,71,17,18,54,12
2012-09-10,66,15,13,55,8
2012-09-11,78,20,26,115,16
2012-09-12,82,26,25,91,21
2012-09-13,63,15,17,78,27
2012-09-14,80,21,19,100,14
2012-09-15,84,18,23,218,18
2012-09-16,73,15,16,219,11
2012-09-17,86,20,23,224,16
2012-09-18,70,14,22,244,16
2012-09-19,66,,,,
2012-09-20,56,15,12,216,12
2012-09-21,68,18,20,258,17
2012-09-22,95,21,45,193,19
2012-09-23,61,19,14,176,11
2012-09-24,62,18,15,245,14
2012-09-25,65,14,16,238,12
2012-09-26,74,19,18,221,16
2012-09-27,65,22,17,222,14
2012-09-28,71,19,17,146,15
2012-09-29,70,20,17,210,15
2012-09-30,67,18,17,215,15
2012-10-01,66,15,14,219,11
2012-10-02,54,13,10,295,10
2012-10-03,,21,38,236,22
2012-10-04,75,20,24,201,19
2012-10-05,59,15,23,238,15
2012-10-06,66,19,23,212,15
2012-10-07,58,20,16,210,15
2012-10-08,59,16,22,238,16
2012-10-09,78,23,29,205,19
2012-10-10,63,17,21,288,16
2012-10-11,65,16,19,261,16
2012-10-12,62,16,15,266,17
2012-10-13,84,23,21,129,15
2012-10-14,74,19,14,235,9
2012-10-15,73,20,19,228,17
2012-10-16,72,18,24,257,16
2012-10-17,72,19,18,275,15
2012-10-18,72,23,14,249,13
2012-10-19,64,19,17,,12
2012-10-20,81,20,42,264,22
2012-10-21,71,21,20,244,11
2012-10-22,53,15,20,254,12
2012-10-23,67,18,20,225,17
2012-10-24,88,26,19,157,18
2012-10-25,72,19,14,229,15
2012-10-26,70,18,33,247,17
2012-10-27,60,18,13,241,10
2012-10-28,66,20,30,243,13
2012-10-29,73,18,19,231,13
2012-10-30,61,19,24,268,14
2012-10-31,62,18,25,278,17
2012-11-01,65,22,23,276,23
2012-11-02,85,23,30,270,21
2012-11-03,70,15,27,282,19
2012-11-04,73,15,28,314,16
2012-11-05,79,23,38,297,27
2012-11-06,67,20,27,270,22
2012-11-07,80,23,31,243,26
2012-11-08,62,18,27,287,19
2012-11-09,53,16,19,264,13
2012-11-10,65,15,54,271,23
2012-11-11,59,19,17,267,15
2012-11-12,59,17,28,246,16
2012-11-13,62,15,24,270,17
2012-11-14,93,19,53,279,23
2012-11-15,69,18,40,261,17
2012-11-16,83,23,33,,19
2012-11-17,79,26,28,266,20
2012-11-18,47,15,16,,12
2012-11-19,51,19,27,221,22
2012-11-20,58,20,38,261,18
2012-11-21,75,24,28,154,22
2012-11-22,71,23,31,185,18
2012-11-23,69,20,25,203,16
2012-11-24,53,18,27,200,16
2012-11-25,62,22,24,238,18
2012-11-26,58,23,25,203,9
2012-11-27,74,20,36,215,12
2012-11-28,50,17,25,227,12
2012-11-29,69,23,24,218,22
2012-11-30,68,30,30,137,22
2012-12-01,58,10,23,106,18
2012-12-02,55,4,18,222,12
2012-12-03,36,4,18,212,14
2012-12-04,39,4,18,202,11
2012-12-05,57,7,24,77,11
2012-12-06,63,8,20,219,15
2012-12-07,74,11,31,179,15
2012-12-08,49,8,12,210,12
2012-12-09,50,7,34,228,14
2012-12-10,53,3,16,229,16
2012-12-11,70,13,26,185,17
2012-12-12,70,16,23,163,16
2012-12-13,46,6,29,135,24
