tanggal,pm10,so2,co,o3,no2
2011-07-07,79,5,18,78,13
2011-07-08,80,6,14,57,11
2011-07-09,80,7,17,59,12
2011-07-10,83,7,15,73,9
2011-07-11,66,4,17,59,8
2011-07-12,92,5,27,61,14
2011-07-13,74,4,16,64,8
2011-07-14,102,5,26,83,9
2011-07-15,104,5,28,85,9
2011-07-16,81,5,18,96,16
2011-07-17,101,5,28,77,11
2011-07-18,122,5,30,80,9
2011-07-19,97,6,28,56,15
2011-07-20,70,5,17,63,9
2011-07-21,107,4,16,41,7
2011-07-22,73,5,13,39,7
2011-07-23,103,5,33,54,11
2011-07-24,116,5,25,78,10
2011-07-25,83,5,14,93,11
2011-07-26,86,6,32,75,17
2011-07-27,100,6,19,60,13
2011-07-28,103,7,17,65,12
2011-07-29,70,6,10,75,12
2011-07-30,87,7,14,68,23
2011-07-31,96,6,23,63,10
2011-08-01,110,6,19,51,12
2011-08-02,95,6,13,52,12
2011-08-03,110,6,15,67,9
2011-08-04,71,6,11,87,7
2011-08-05,89,6,15,100,13
2011-08-06,119,7,18,79,16
2011-08-07,115,---,37,58,10
2011-08-08,134,5,20,58,11
2011-08-09,118,6,15,83,10
2011-08-10,127,6,23,72,11
2011-08-11,127,6,24,72,15
2011-08-12,86,6,10,63,8
2011-08-13,95,7,15,61,9
2011-08-14,110,5,18,71,8
2011-08-15,---,7,14,83,13
2011-08-16,100,7,13,58,9
2011-08-17,136,6,22,62,11
2011-08-18,171,6,42,65,13
2011-08-19,138,6,23,45,10
2011-08-20,100,6,12,58,8
2011-08-21,113,6,15,63,11
2011-08-22,146,7,25,65,10
2011-08-23,126,6,19,71,8
2011-08-24,105,7,18,78,14
2011-08-25,83,6,11,103,8
2011-08-26,110,7,22,92,12
2011-08-27,126,6,32,60,12
2011-08-28,116,5,27,60,12
2011-08-29,98,5,16,50,9
2011-08-30,86,6,14,66,8
2011-08-31,83,6,16,61,11
2011-09-01,68,5,12,55,9
2011-09-02,92,5,15,52,8
2011-09-03,79,5,10,65,6
2011-09-04,94,5,15,67,11
2011-09-05,154,5,28,59,11
2011-09-06,112,6,19,55,9
2011-09-07,120,6,19,69,11
2011-09-08,92,6,20,90,11
2011-09-09,120,7,19,70,13
2011-09-10,94,6,18,81,11
2011-09-11,98,6,16,61,9
2011-09-12,122,6,15,68,11
2011-09-13,113,6,23,89,11
2011-09-14,88,6,9,44,7
2011-09-15,108,6,16,52,13
2011-09-16,94,6,16,84,12
2011-09-17,100,8,12,62,10
2011-09-18,148,6,26,64,10
2011-09-19,87,7,15,89,15
2011-09-20,81,6,17,48,16
2011-09-21,95,6,35,87,13
2011-09-22,76,9,17,119,18
2011-09-23,92,10,14,137,22
2011-09-24,88,10,20,91,14
2011-09-25,92,6,20,79,10
2011-09-26,80,8,12,93,12
2011-09-27,74,10,10,79,18
2011-09-28,91,9,13,82,12
2011-09-29,81,7,13,75,12
2011-09-30,100,7,28,77,10
2011-10-01,81,8,15,124,20
2011-10-02,91,9,13,100,11
2011-10-03,73,8,8,81,14
2011-10-04,71,8,8,68,12
2011-10-05,75,8,10,89,18
2011-10-06,73,8,10,74,14
2011-10-07,92,9,17,76,17
2011-10-08,74,6,8,53,9
2011-10-09,113,7,30,76,12
2011-10-10,83,7,20,73,15
2011-10-11,99,8,18,95,14
2011-10-12,93,8,19,100,20
2011-10-13,98,10,21,99,16
2011-10-14,100,10,19,81,12
2011-10-15,136,8,21,86,10
2011-10-16,129,---,38,48,11
2011-10-17,76,---,7,42,7
2011-10-18,89,6,10,50,9
2011-10-19,104,7,22,54,11
2011-10-20,73,7,14,77,11
2011-10-21,131,7,24,69,11
2011-10-22,99,6,30,48,13
2011-10-23,89,6,25,37,11
2011-10-24,82,6,13,37,11
2011-10-25,107,6,17,46,8
2011-10-26,81,7,20,54,16
2011-10-27,82,7,39,38,12
2011-10-28,88,6,9,51,7
2011-10-29,79,6,22,48,11
2011-10-30,79,6,18,52,6
2011-10-31,84,7,22,87,19
2011-11-01,69,5,42,109,16
2011-11-02,71,6,16,66,14
2011-11-03,62,6,26,62,14
2011-11-04,52,6,14,30,8
2011-11-05,57,7,8,61,9
2011-11-06,51,8,10,54,8
2011-11-07,58,9,10,159,11
2011-11-08,71,13,11,105,15
2011-11-09,78,8,19,81,18
2011-11-10,80,9,19,50,13
2011-11-11,71,7,37,62,13
2011-11-12,60,8,11,56,8
2011-11-13,70,7,33,65,13
2011-11-14,82,9,21,90,10
2011-11-15,81,9,18,73,13
2011-11-16,86,7,33,129,16
2011-11-17,96,8,20,141,16
2011-11-18,76,8,18,70,11
2011-11-19,64,8,17,96,14
