tanggal,pm10,so2,co,o3,no2
2011-07-07,59,18,27,62,14
2011-07-08,63,19,25,42,12
2011-07-09,54,16,21,54,10
2011-07-10,51,15,18,57,12
2011-07-11,54,13,27,55,13
2011-07-12,60,20,30,50,17
2011-07-13,58,17,28,44,13
2011-07-14,57,14,27,81,17
2011-07-15,63,14,30,123,19
2011-07-16,62,14,29,75,18
2011-07-17,61,17,31,48,16
2011-07-18,62,18,35,84,26
2011-07-19,62,18,32,60,16
2011-07-20,52,16,26,42,13
2011-07-21,53,17,23,36,11
2011-07-22,55,22,23,31,10
2011-07-23,62,19,30,34,13
2011-07-24,55,16,19,75,14
2011-07-25,51,13,30,87,22
2011-07-26,65,17,32,55,18
2011-07-27,59,12,25,75,18
2011-07-28,61,7,29,81,16
2011-07-29,53,16,27,80,18
2011-07-30,64,15,27,78,20
2011-07-31,57,14,20,54,19
2011-08-01,57,16,23,47,16
2011-08-02,56,14,25,53,15
2011-08-03,58,10,28,100,20
2011-08-04,65,12,27,99,21
2011-08-05,65,16,29,84,22
2011-08-06,68,15,27,85,16
2011-08-07,66,14,23,54,13
2011-08-08,63,12,24,60,14
2011-08-09,67,14,23,61,14
2011-08-10,74,14,25,73,16
2011-08-11,---,---,---,---,---
2011-08-12,---,---,---,---,---
2011-08-13,68,11,19,62,13
2011-08-14,70,12,20,73,15
2011-08-15,64,16,33,68,19
2011-08-16,65,13,29,---,17
2011-08-17,---,---,---,---,---
2011-08-18,79,16,37,80,22
2011-08-19,---,---,---,---,---
2011-08-20,62,15,20,52,17
2011-08-21,66,15,15,57,13
2011-08-22,70,17,28,103,22
2011-08-23,72,17,29,62,15
2011-08-24,70,17,29,72,18
2011-08-25,66,19,28,133,18
2011-08-26,67,17,27,113,18
2011-08-27,63,14,20,48,13
2011-08-28,62,13,17,51,12
2011-08-29,60,12,15,57,9
2011-08-30,59,12,16,83,11
2011-08-31,68,14,36,77,14
2011-09-01,53,10,13,59,14
2011-09-02,53,11,12,60,8
2011-09-03,52,9,12,94,11
2011-09-04,56,11,14,63,14
2011-09-05,62,12,23,63,13
2011-09-06,55,12,22,57,13
2011-09-07,63,14,25,61,15
2011-09-08,68,16,28,117,16
2011-09-09,63,14,25,99,18
2011-09-10,59,13,22,91,16
2011-09-11,59,11,17,66,16
2011-09-12,65,14,27,68,16
2011-09-13,69,15,28,84,22
2011-09-14,59,14,25,51,12
2011-09-15,63,19,26,55,15
2011-09-16,62,13,34,79,20
2011-09-17,57,11,30,89,19
2011-09-18,66,12,26,87,14
2011-09-19,59,15,31,74,22
2011-09-20,64,16,31,100,23
2011-09-21,75,19,30,81,19
2011-09-22,61,19,29,129,30
2011-09-23,82,26,28,117,19
2011-09-24,71,19,25,91,22
2011-09-25,65,16,20,92,16
2011-09-26,64,25,24,87,18
2011-09-27,65,26,27,73,15
2011-09-28,69,24,27,69,19
2011-09-29,63,17,29,72,20
2011-09-30,75,23,27,64,23
2011-10-01,68,17,24,92,17
2011-10-02,63,18,18,88,15
2011-10-03,64,15,27,95,26
2011-10-04,56,18,25,87,18
2011-10-05,66,19,30,81,20
2011-10-06,59,21,28,70,26
2011-10-07,70,21,29,68,17
2011-10-08,57,19,26,50,14
2011-10-09,81,23,31,91,19
2011-10-10,71,16,34,107,19
2011-10-11,70,20,34,131,20
2011-10-12,73,23,33,138,29
2011-10-13,67,25,32,96,21
2011-10-14,61,21,29,70,23
2011-10-15,60,21,25,86,21
2011-10-16,70,16,27,59,14
2011-10-17,58,16,27,58,14
2011-10-18,57,17,25,61,16
2011-10-19,60,19,26,59,16
2011-10-20,58,17,32,68,20
2011-10-21,74,21,31,84,18
2011-10-22,58,18,29,89,14
2011-10-23,54,18,25,69,13
2011-10-24,44,17,22,58,9
2011-10-25,28,19,25,61,15
2011-10-26,---,18,39,84,24
2011-10-27,---,19,52,47,17
2011-10-28,51,14,30,60,15
2011-10-29,58,15,41,56,14
2011-10-30,53,15,20,73,12
2011-10-31,54,14,32,133,18
2011-11-01,62,15,34,85,18
2011-11-02,64,19,30,76,16
2011-11-03,64,14,32,71,18
2011-11-04,50,14,30,59,13
2011-11-05,53,19,21,67,14
2011-11-06,43,14,21,46,8
2011-11-07,46,17,25,80,14
2011-11-08,57,23,23,81,16
2011-11-09,66,24,31,94,18
2011-11-10,77,30,31,66,16
2011-11-11,68,20,33,57,18
2011-11-12,51,19,20,65,11
2011-11-13,57,17,31,80,15
2011-11-14,57,20,26,88,20
2011-11-15,54,22,27,100,18
2011-11-16,69,31,38,146,36
2011-11-17,73,33,33,91,28
2011-11-18,60,19,31,70,17
2011-11-19,57,18,28,117,18
2011-11-20,57,18,25,89,14
2011-11-21,65,25,35,84,21
2011-11-22,58,32,28,62,17
2011-11-23,73,26,38,112,21
2011-11-24,67,33,34,108,19
2011-11-25,49,18,26,58,16
2011-11-26,64,19,29,71,14
2011-11-27,58,12,22,118,13
2011-11-28,66,27,35,94,15
2011-11-29,71,23,32,69,19
2011-11-30,63,20,28,115,19
2011-12-01,52,18,26,74,13
2011-12-02,40,19,25,64,13
2011-12-03,41,17,29,70,12
2011-12-04,56,23,36,78,11
2011-12-05,42,18,20,45,11
2011-12-06,58,24,37,47,18
2011-12-07,89,34,36,82,23
2011-12-08,67,25,37,98,22
2011-12-09,58,22,32,116,21
2011-12-10,75,20,48,78,25
2011-12-11,45,13,37,88,12
2011-12-12,54,21,25,73,13
2011-12-13,66,24,42,75,17
2011-12-14,55,21,37,71,15
2011-12-15,36,17,23,74,7
2011-12-16,33,20,22,41,8
2011-12-17,29,15,19,35,5
2011-12-18,---,---,---,---,---
2011-12-19,---,---,---,---,---
2011-12-20,---,---,---,---,---
2011-12-21,34,18,22,39,8
2011-12-22,51,17,23,87,9
2011-12-23,50,19,25,82,9
2011-12-24,63,21,39,65,8
2011-12-25,---,18,34,64,8
2011-12-26,55,---,33,185,10
2011-12-27,---,15,35,65,12
2011-12-28,---,21,32,76,11
2011-12-29,---,28,29,71,13
2011-12-30,---,22,33,57,10
2011-12-31,37,19,22,70,9
2012-01-01,52,18,39,56,7
2012-01-02,35,22,28,54,11
2012-01-03,50,15,42,86,22
2012-01-04,54,20,36,97,14
2012-01-05,55,14,39,93,25
2012-01-06,52,28,47,66,11
2012-01-07,56,20,44,63,11
2012-01-08,36,15,28,71,13
2012-01-09,54,16,32,72,16
2012-01-10,37,16,29,55,11
2012-01-11,36,16,31,58,12
2012-01-12,42,20,37,48,9
2012-01-13,38,19,27,54,11
2012-01-14,34,19,34,54,7
2012-01-15,39,18,20,55,6
2012-01-16,40,18,27,61,9
2012-01-17,60,30,33,92,23
2012-01-18,50,45,38,71,15
2012-01-19,50,22,33,51,13
2012-01-20,38,17,23,54,8
2012-01-21,37,25,25,90,11
2012-01-22,58,21,41,66,13
2012-01-23,36,17,15,58,10
2012-01-24,36,26,24,48,11
2012-01-25,46,22,24,62,13
2012-01-26,53,23,30,67,11
2012-01-27,43,20,26,77,10
2012-01-28,39,24,26,85,14
2012-01-29,26,15,15,66,9
2012-01-30,40,21,29,85,10
2012-01-31,29,18,29,55,9
2012-02-01,66,44,60,73,21
2012-02-02,51,52,34,74,15
2012-02-03,55,31,44,59,14
2012-02-04,59,29,37,54,12
2012-02-05,56,23,44,85,22
2012-02-06,52,26,34,55,13
2012-02-07,53,22,34,72,14
2012-02-08,53,13,29,72,12
2012-02-09,42,12,37,78,13
2012-02-10,42,11,25,87,9
2012-02-11,54,13,46,78,13
2012-02-12,37,11,20,69,8
2012-02-13,40,11,37,110,24
2012-02-14,70,13,53,76,24
2012-02-15,56,15,42,82,23
2012-02-16,60,12,34,62,18
2012-02-17,77,44,41,51,19
2012-02-18,49,24,28,75,17
2012-02-19,56,24,28,61,14
2012-02-20,59,52,36,62,14
2012-02-21,60,41,47,78,22
2012-02-22,61,31,39,86,13
2012-02-23,55,23,31,76,6
2012-02-24,54,26,32,99,7
2012-02-25,66,26,34,85,6
2012-02-26,50,18,22,119,---
2012-02-27,48,33,45,97,---
2012-02-28,71,53,48,137,9
2012-02-29,67,51,38,82,4
2012-03-01,56,56,51,64,---
2012-03-02,48,38,38,92,---
2012-03-03,52,25,51,76,---
2012-03-04,35,20,21,64,---
2012-03-05,40,25,27,64,---
2012-03-06,45,51,37,69,---
2012-03-07,53,36,30,93,12
2012-03-08,29,14,29,77,13
2012-03-09,33,13,27,77,10
2012-03-10,50,14,41,80,17
2012-03-11,35,12,23,84,11
2012-03-12,45,13,23,86,11
2012-03-13,55,12,27,80,14
2012-03-14,53,12,30,79,13
2012-03-15,50,23,30,48,15
2012-03-16,49,20,29,68,13
2012-03-17,53,29,30,52,15
2012-03-18,46,20,19,57,11
2012-03-19,42,27,23,62,11
2012-03-20,33,17,23,36,6
2012-03-21,29,17,17,42,3
2012-03-22,29,17,19,40,5
2012-03-23,34,17,19,35,4
2012-03-24,30,17,14,42,8
2012-03-25,42,18,18,83,8
2012-03-26,61,34,32,89,17
2012-03-27,67,38,45,81,18
2012-03-28,69,25,54,72,14
2012-03-29,45,28,32,77,14
2012-03-30,41,31,35,75,22
2012-03-31,51,28,29,100,31
2012-04-01,64,31,34,139,18
2012-04-02,64,23,37,109,24
2012-04-03,51,21,36,89,19
2012-04-04,42,25,38,110,23
2012-04-05,55,29,33,64,23
2012-04-06,58,30,28,72,15
2012-04-07,45,21,21,68,17
2012-04-08,50,25,26,74,11
2012-04-09,61,29,51,83,19
2012-04-10,55,29,35,77,16
2012-04-11,74,36,46,64,24
2012-04-12,58,27,36,77,17
2012-04-13,---,27,30,68,16
2012-04-14,57,26,25,79,12
2012-04-15,51,21,21,73,10
2012-04-16,61,26,30,75,17
2012-04-17,55,24,30,97,13
2012-04-18,64,29,48,80,23
2012-04-19,54,27,34,86,21
2012-04-20,73,24,48,119,26
2012-04-21,70,14,47,93,20
2012-04-22,67,16,48,88,19
2012-04-23,72,27,33,92,19
2012-04-24,70,24,31,92,17
2012-04-25,63,20,36,93,20
2012-04-26,55,31,33,95,20
2012-04-27,53,34,32,69,18
2012-04-28,65,30,31,128,23
2012-04-29,61,24,24,83,14
2012-04-30,64,26,40,72,23
2012-05-01,55,28,46,93,15
2012-05-02,65,20,44,84,20
2012-05-03,65,21,41,100,20
2012-05-04,---,---,---,---,---
2012-05-05,69,32,26,80,16
2012-05-06,60,21,31,83,15
2012-05-07,47,22,34,82,15
2012-05-08,78,33,72,75,24
2012-05-09,76,27,53,75,31
2012-05-10,72,25,37,80,25
2012-05-11,61,25,38,89,26
2012-05-12,64,27,33,143,16
2012-05-13,75,40,27,153,15
2012-05-14,59,31,30,89,15
2012-05-15,57,27,37,64,19
2012-05-16,66,28,32,79,17
2012-05-17,66,24,43,72,23
2012-05-18,56,25,24,76,16
2012-05-19,60,23,32,65,17
2012-05-20,58,24,13,79,9
2012-05-21,58,23,34,84,23
2012-05-22,55,23,31,111,24
2012-05-23,70,28,33,99,24
2012-05-24,62,27,33,68,19
2012-05-25,59,26,34,51,23
2012-05-26,66,25,28,57,11
2012-05-27,60,25,14,55,15
2012-05-28,63,26,30,61,16
2012-05-29,69,22,35,70,17
2012-05-30,59,27,32,68,17
2012-05-31,72,32,35,70,19
2012-06-01,73,32,70,76,28
2012-06-02,71,31,44,72,22
2012-06-03,62,31,30,77,23
2012-06-04,60,31,30,55,18
2012-06-05,64,24,38,80,18
2012-06-06,70,31,35,67,18
2012-06-07,51,26,36,75,19
2012-06-08,63,36,37,84,16
2012-06-09,55,22,38,94,24
2012-06-10,70,26,36,95,20
2012-06-11,89,21,53,84,34
2012-06-12,67,30,46,64,22
2012-06-13,77,34,34,61,19
2012-06-14,69,28,35,80,20
2012-06-15,65,28,37,91,23
2012-06-16,75,34,37,81,19
2012-06-17,61,25,22,56,15
2012-06-18,55,25,20,57,10
2012-06-19,63,32,19,42,12
2012-06-20,61,35,25,46,17
2012-06-21,71,30,34,72,19
2012-06-22,67,24,31,90,14
2012-06-23,64,31,28,68,10
2012-06-24,63,24,27,83,16
2012-06-25,63,27,28,68,13
2012-06-26,63,27,23,60,13
2012-06-27,69,30,30,74,29
2012-06-28,71,31,35,76,28
2012-06-29,71,34,32,64,26
2012-06-30,61,29,29,54,16
2012-07-01,60,25,19,53,17
2012-07-02,65,28,30,45,19
2012-07-03,67,31,33,61,15
2012-07-04,71,26,40,69,21
2012-07-05,69,29,36,58,22
2012-07-06,74,30,35,60,17
2012-07-07,---,---,---,---,---
2012-07-08,---,---,---,---,---
2012-07-09,79,12,43,120,33
2012-07-10,80,23,37,87,25
2012-07-11,80,27,33,76,27
2012-07-12,63,31,33,95,20
2012-07-13,70,27,44,114,30
2012-07-14,77,25,41,147,29
2012-07-15,72,28,31,70,21
2012-07-16,66,27,37,76,28
2012-07-17,58,23,32,122,25
2012-07-18,65,21,32,98,20
2012-07-19,89,33,53,94,28
2012-07-20,64,28,35,77,18
2012-07-21,---,24,28,86,19
2012-07-22,58,17,19,87,16
2012-07-23,65,26,38,111,28
2012-07-24,79,28,36,105,26
2012-07-25,71,29,34,132,25
2012-07-26,89,30,32,108,32
2012-07-27,83,40,37,101,29
2012-07-28,80,28,36,88,26
2012-07-29,72,22,24,66,16
2012-07-30,72,21,33,59,19
2012-07-31,70,24,36,81,21
2012-08-01,81,27,36,109,25
2012-08-02,71,33,40,91,35
2012-08-03,41,25,37,60,19
2012-08-04,11,26,27,55,14
2012-08-05,8,25,16,63,11
2012-08-06,9,25,38,106,19
2012-08-07,6,23,36,102,25
2012-08-08,12,25,34,87,24
2012-08-09,32,31,32,52,26
2012-08-10,33,33,31,54,16
2012-08-11,74,32,22,74,17
2012-08-12,73,27,22,86,26
2012-08-13,81,25,37,87,20
2012-08-14,64,22,33,82,24
2012-08-15,66,23,29,61,22
2012-08-16,66,27,24,57,15
2012-08-17,67,23,20,67,13
2012-08-18,73,22,25,80,15
2012-08-19,69,21,27,64,11
2012-08-20,53,19,10,73,14
2012-08-21,41,23,14,70,10
2012-08-22,8,21,13,88,16
2012-08-23,6,22,18,88,13
2012-08-24,7,29,16,90,15
2012-08-25,8,23,14,95,16
2012-08-26,15,24,14,63,11
2012-08-27,41,23,30,93,21
2012-08-28,36,45,33,115,20
2012-08-29,13,22,33,98,23
2012-08-30,11,27,30,80,19
2012-08-31,34,28,27,74,18
2012-09-01,64,28,25,77,16
2012-09-02,68,40,24,77,16
2012-09-03,77,26,32,70,18
2012-09-04,70,33,29,72,22
2012-09-05,54,29,33,93,26
2012-09-06,79,27,31,119,20
2012-09-07,78,26,31,79,21
2012-09-08,74,25,27,58,19
2012-09-09,69,24,18,96,21
2012-09-10,71,23,35,81,20
2012-09-11,70,27,34,137,26
2012-09-12,73,31,49,101,20
2012-09-13,70,30,29,67,22
2012-09-14,66,37,28,139,20
2012-09-15,78,54,27,144,21
2012-09-16,67,---,24,112,23
2012-09-17,34,---,38,75,19
2012-09-18,11,22,36,88,20
2012-09-19,6,33,34,69,18
2012-09-20,6,24,31,76,15
2012-09-21,6,27,34,89,27
2012-09-22,75,31,42,70,20
2012-09-23,73,22,21,88,17
2012-09-24,63,26,34,76,20
2012-09-25,69,26,37,74,20
2012-09-26,75,31,35,86,22
2012-09-27,63,26,32,97,22
2012-09-28,71,33,31,90,22
2012-09-29,75,38,31,66,21
2012-09-30,77,32,30,78,17
2012-10-01,68,27,27,67,14
2012-10-02,36,31,34,62,17
2012-10-03,8,30,40,97,21
2012-10-04,6,27,40,76,27
2012-10-05,---,25,33,79,18
2012-10-06,---,28,33,79,20
2012-10-07,---,26,21,86,15
2012-10-08,---,27,33,112,20
2012-10-09,73,34,33,73,19
2012-10-10,69,30,31,116,22
2012-10-11,74,27,31,120,19
2012-10-12,69,31,29,93,20
2012-10-13,79,35,32,52,18
2012-10-14,61,27,15,67,10
2012-10-15,71,32,38,64,21
2012-10-16,64,29,32,78,17
2012-10-17,71,35,34,63,17
2012-10-18,61,29,28,61,15
2012-10-19,55,29,32,130,21
2012-10-20,63,27,45,99,21
2012-10-21,60,29,24,64,11
2012-10-22,47,25,29,77,18
2012-10-23,63,30,33,92,23
2012-10-24,66,33,30,101,19
2012-10-25,65,28,30,88,21
2012-10-26,57,24,32,69,17
2012-10-27,55,24,21,84,13
2012-10-28,53,22,42,69,14
2012-10-29,56,28,36,58,16
2012-10-30,46,29,29,65,14
2012-10-31,50,31,35,88,21
2012-11-01,42,31,34,85,18
2012-11-02,59,35,35,79,20
2012-11-03,72,28,36,94,21
2012-11-04,57,29,33,87,18
2012-11-05,56,29,53,58,20
2012-11-06,45,30,40,104,22
2012-11-07,47,33,36,83,28
2012-11-08,49,30,34,57,20
2012-11-09,45,26,27,50,15
2012-11-10,39,30,50,98,25
2012-11-11,24,25,23,71,22
2012-11-12,18,27,35,114,21
2012-11-13,19,26,37,88,18
2012-11-14,43,34,83,65,23
2012-11-15,30,30,44,119,16
2012-11-16,51,29,38,73,18
2012-11-17,32,30,29,70,15
2012-11-18,25,23,17,57,11
2012-11-19,26,30,35,60,16
2012-11-20,24,30,43,93,19
2012-11-21,28,32,42,96,27
2012-11-22,19,30,34,91,18
2012-11-23,24,33,35,72,22
2012-11-24,11,30,31,84,18
2012-11-25,27,36,38,55,18
2012-11-26,21,34,40,36,18
2012-11-27,20,37,52,48,18
2012-11-28,19,30,29,47,16
2012-11-29,65,32,39,97,21
2012-11-30,76,30,56,94,19
2012-12-01,59,30,45,62,17
2012-12-02,66,26,38,83,12
2012-12-03,44,27,28,41,14
2012-12-04,39,31,33,32,11
2012-12-05,49,39,33,29,10
2012-12-06,60,34,37,123,21
2012-12-07,71,5,42,86,19
2012-12-08,51,---,26,78,14
2012-12-09,58,---,38,115,16
2012-12-10,60,---,28,104,16
2012-12-11,68,5,30,77,19
2012-12-12,70,---,29,75,17
2012-12-13,59,5,28,71,20
2012-12-14,68,3,42,92,30
2012-12-15,63,2,54,64,14
2012-12-16,59,5,18,68,10
2012-12-17,53,5,30,68,20
2012-12-18,49,6,39,62,19
2012-12-19,65,6,49,62,18
2012-12-20,60,6,33,76,20
2012-12-21,55,4,29,70,14
2012-12-22,51,2,38,68,12
2012-12-23,43,4,33,57,11
2012-12-24,53,7,21,47,13
2012-12-25,45,4,20,41,10
2012-12-26,38,3,31,54,13
2012-12-27,45,5,30,33,10
2012-12-28,47,4,23,39,11
2012-12-29,40,4,26,39,14
2012-12-30,38,3,20,37,10
2012-12-31,31,2,15,28,7
2013-01-01,75,4,23,51,9
2013-01-02,35,4,21,34,8
2013-01-03,---,---,---,---,---
2013-01-04,---,---,---,---,---
2013-01-05,---,---,---,---,---
2013-01-06,---,---,---,---,---
2013-01-07,---,---,---,---,---
2013-01-08,---,---,---,---,---
2013-01-09,---,---,---,---,---
2013-01-10,---,---,---,---,---
2013-01-11,---,---,---,---,---
2013-01-12,---,---,---,---,---
2013-01-13,---,---,---,---,---
2013-01-14,---,---,---,---,---
2013-01-15,---,---,---,---,---
2013-01-16,---,---,---,---,---
2013-01-17,---,---,---,---,---
2013-01-18,---,---,---,---,---
2013-01-19,---,---,---,---,---
2013-01-20,---,---,---,---,---
2013-01-21,---,---,---,---,---
2013-01-22,---,---,---,---,---
2013-01-23,57,3,50,35,12
2013-01-24,40,2,28,32,10
2013-01-25,51,3,34,34,15
2013-01-26,62,3,45,44,15
2013-01-27,52,1,25,48,11
2013-01-28,41,2,29,33,14
2013-01-29,69,4,32,36,15
2013-01-30,53,2,29,37,14
2013-01-31,70,2,34,59,17
2013-02-01,66,3,32,49,15
2013-02-02,82,2,23,44,14
2013-02-03,64,2,63,43,22
2013-02-04,80,3,55,86,25
2013-02-05,56,2,37,76,21
2013-02-06,44,1,28,50,11
2013-02-07,59,2,57,99,21
2013-02-08,64,3,33,75,22
2013-02-09,70,2,31,85,16
2013-02-10,65,2,34,140,19
2013-02-11,72,2,46,85,23
2013-02-12,69,2,35,73,20
2013-02-13,51,2,31,102,19
2013-02-14,64,2,38,73,21
2013-02-15,59,3,34,80,14
2013-02-16,49,2,21,61,11
2013-02-17,33,1,20,54,10
2013-02-18,45,2,33,45,15
2013-02-19,44,2,32,39,12
2013-02-20,58,3,29,51,13
2013-02-21,54,2,42,53,16
2013-02-22,50,2,25,43,11
2013-02-23,49,1,25,68,12
2013-02-24,59,2,28,64,13
2013-02-25,52,2,24,65,15
2013-02-26,54,1,31,75,14
2013-02-27,53,1,33,69,17
2013-02-28,47,2,21,54,7
2013-03-01,48,2,24,62,9
2013-03-02,52,2,26,75,12
2013-03-03,55,2,23,79,13
2013-03-04,42,1,26,73,14
2013-03-05,44,2,38,48,13
2013-03-06,103,5,80,57,31
2013-03-07,87,6,73,72,30
2013-03-08,63,4,34,53,17
2013-03-09,64,4,40,53,15
2013-03-10,---,---,---,---,---
2013-03-11,---,---,---,---,---
2013-03-12,---,---,---,---,---
2013-03-13,---,---,---,---,---
2013-03-14,---,---,---,---,---
2013-03-15,---,---,---,---,---
2013-03-16,61,4,29,76,10
2013-03-17,58,1,31,76,10
2013-03-18,47,2,24,55,11
2013-03-19,63,3,37,101,21
2013-03-20,65,4,36,70,20
2013-03-21,60,2,35,65,19
2013-03-22,76,2,42,73,21
2013-03-23,64,2,30,58,14
2013-03-24,53,1,33,53,16
2013-03-25,55,2,18,63,19
2013-03-26,71,3,35,49,21
2013-03-27,74,3,37,69,23
2013-03-28,89,3,53,108,26
2013-03-29,71,2,37,114,18
