tanggal,pm10,so2,co,o3,no2
2018-04-01,37.0,21.0,7.0,42.0,4.0
2018-04-02,36.0,22.0,12.0,37.0,5.0
2018-04-03,47.0,22.0,19.0,39.0,11.0
2018-04-04,39.0,24.0,9.0,48.0,14.0
2018-04-05,81.0,28.0,23.0,91.0,14.0
2018-04-06,52.0,24.0,14.0,46.0,11.0
2018-04-07,68.0,24.0,24.0,41.0,9.0
2018-04-08,43.0,23.0,9.0,27.0,8.0
2018-04-09,51.0,22.0,15.0,49.0,7.0
2018-04-10,45.0,23.0,15.0,43.0,9.0
2018-04-11,71.0,24.0,23.0,48.0,11.0
2018-04-12,67.0,24.0,11.0,26.0,8.0
2018-04-13,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2018-04-14,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2018-04-15,59.0,24.0,17.0,63.0,11.0
2018-04-16,65.0,23.0,27.0,71.0,13.0
2018-04-17,63.0,23.0,24.0,69.0,16.0
2018-04-18,81.0,25.0,21.0,75.0,14.0
2018-04-19,86.0,25.0,33.0,59.0,18.0
2018-04-20,76.0,24.0,24.0,33.0,11.0
2018-04-21,73.0,23.0,41.0,58.0,13.0
2018-04-22,70.0,26.0,29.0,45.0,14.0
2018-04-23,51.0,22.0,30.0,43.0,11.0
2018-04-24,54.0,23.0,32.0,45.0,15.0
2018-04-25,56.0,23.0,37.0,18.0,10.0
2018-04-26,63.0,24.0,33.0,13.0,12.0
2018-04-27,54.0,23.0,6.2,21.0,6.0
2018-04-28,41.0,25.0,13.0,55.0,11.0
2018-04-29,54.0,23.0,21.0,66.0,9.0
2018-04-30,78.0,24.0,29.0,89.0,22.0
2018-05-01,73.0,25.0,14.0,57.0,8.0
2018-05-02,88.0,25.0,20.0,75.0,15.0
2018-05-03,103.0,27.0,23.0,70.0,16.0
2018-05-04,87.0,24.0,46.0,60.0,15.0
2018-05-05,72.0,26.0,27.0,65.0,13.0
2018-05-06,70.0,26.0,11.0,46.0,10.0
2018-05-07,68.0,27.0,13.0,40.0,9.0
2018-05-08,79.0,26.0,18.0,96.0,14.0
2018-05-09,93.0,27.0,21.0,60.0,12.0
2018-05-10,73.0,25.0,12.0,57.0,10.0
2018-05-11,74.0,27.0,12.0,41.0,12.0
2018-05-12,103.0,27.0,27.0,75.0,11.0
2018-05-13,96.0,26.0,23.0,61.0,11.0
2018-05-14,87.0,26.0,15.0,92.0,10.0
2018-05-15,94.0,27.0,24.0,74.0,15.0
2018-05-16,87.0,28.0,15.0,53.0,9.0
2018-05-17,65.0,25.0,16.0,39.0,11.0
2018-05-18,74.0,26.0,20.0,42.0,9.0
2018-05-19,59.0,24.0,13.0,62.0,9.0
2018-05-20,57.0,25.0,29.0,49.0,10.0
