tanggal,pm10,so2,co,o3,no2
2017-04-01,48.0,32.0,11.0,78.0,6.0
2017-04-02,50.0,32.0,17.0,88.0,10.0
2017-04-03,33.0,32.0,13.0,61.0,8.0
2017-04-04,47.0,32.0,19.0,93.0,9.0
2017-04-05,53.0,32.0,30.0,41.0,7.0
2017-04-06,23.0,32.0,4.0,18.0,3.0
2017-04-07,28.0,32.0,5.0,25.0,3.0
2017-04-08,20.0,32.0,5.0,20.0,3.0
2017-04-09,30.0,32.0,6.0,19.0,4.0
2017-04-10,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2017-04-11,52.0,33.0,17.0,97.0,9.0
2017-04-12,44.0,33.0,11.0,85.0,8.0
2017-04-13,43.0,33.0,8.0,85.0,11.0
2017-04-14,53.0,33.0,16.0,51.0,11.0
2017-04-15,71.0,33.0,17.0,76.0,4.0
2017-04-16,64.0,33.0,28.0,72.0,6.0
2017-04-17,83.0,34.0,15.0,62.0,7.0
2017-04-18,84.0,33.0,12.0,73.0,12.0
2017-04-19,62.0,33.0,14.0,95.0,16.0
2017-04-20,65.0,33.0,20.0,76.0,10.0
2017-04-21,63.0,33.0,18.0,50.0,9.0
2017-04-22,71.0,33.0,22.0,66.0,17.0
2017-04-23,55.0,33.0,19.0,63.0,10.0
2017-04-24,70.0,34.0,10.0,50.0,13.0
2017-04-25,93.0,34.0,18.0,38.0,8.0
2017-04-26,57.0,34.0,6.0,36.0,8.0
2017-04-27,66.0,34.0,35.0,63.0,10.0
2017-04-28,56.0,34.0,14.0,63.0,8.0
2017-04-29,54.0,40.0,9.0,28.0,10.0
2017-04-30,63.0,43.0,11.0,91.0,10.0
2017-05-01,68.0,43.0,11.0,85.0,6.0
2017-05-02,62.0,39.0,15.0,85.0,7.0
2017-05-03,49.0,41.0,19.0,64.0,9.0
2017-05-04,55.0,42.0,13.0,49.8,10.0
2017-05-05,56.0,42.0,12.0,58.0,11.0
2017-05-06,48.0,40.0,12.0,61.0,9.0
2017-05-07,53.0,40.0,15.0,61.2,9.0
2017-05-08,50.0,41.0,17.0,53.0,9.0
2017-05-09,69.0,42.0,13.2,47.0,14.0
2017-05-10,80.0,41.0,10.2,37.0,7.0
2017-05-11,82.0,44.0,21.0,78.0,9.0
2017-05-12,84.0,42.0,10.0,93.0,10.0
2017-05-13,70.0,42.0,11.0,76.0,8.0
2017-05-14,71.0,41.0,13.0,67.0,10.0
2017-05-15,85.0,46.0,12.0,83.0,10.0
2017-05-16,88.0,44.0,12.0,93.0,9.0
2017-05-17,102.0,44.0,15.0,41.4,15.0
2017-05-18,76.0,42.0,8.0,73.0,7.0
2017-05-19,83.0,44.0,15.0,77.0,9.0
2017-05-20,91.0,44.0,8.0,84.0,10.0
2017-05-21,80.0,46.0,10.0,56.0,15.0
2017-05-22,65.0,45.0,6.0,56.0,8.0
2017-05-23,70.0,44.0,7.0,75.0,11.0
2017-05-24,82.0,44.0,9.0,62.2,9.0
2017-05-25,95.0,44.0,7.0,65.4,7.0
2017-05-26,83.0,45.0,9.0,71.4,8.0
2017-05-27,107.0,46.0,15.8,98.0,18.0
2017-05-28,63.0,46.0,15.4,62.0,7.0
2017-05-29,63.0,43.0,13.0,63.4,5.0
2017-05-30,62.0,48.0,18.0,69.0,8.0
2017-05-31,56.0,45.0,11.0,68.6,6.0
2017-06-01,30.0,41.0,11.0,24.0,6.0
2017-06-02,57.0,43.0,22.0,67.0,9.0
2017-06-03,81.0,45.0,23.0,68.4,9.0
2017-06-04,80.0,47.0,27.0,75.8,13.0
2017-06-05,82.0,45.0,21.0,72.0,10.0
2017-06-06,53.0,44.0,16.0,65.0,13.0
2017-06-07,60.0,48.0,12.0,51.0,7.0
2017-06-08,68.0,49.0,15.0,70.6,10.0
2017-06-09,69.0,47.0,16.0,68.0,11.0
2017-06-10,73.0,46.0,16.0,82.0,8.0
2017-06-11,80.0,46.0,23.0,66.8,11.0
2017-06-12,67.0,47.0,14.0,45.0,9.0
2017-06-13,84.0,46.0,23.0,67.0,11.0
2017-06-14,54.0,44.0,16.0,67.2,11.0
2017-06-15,74.0,47.0,17.0,86.4,9.0
2017-06-16,74.0,47.0,19.0,90.0,6.0
2017-06-17,67.0,48.0,12.0,63.0,7.0
2017-06-18,55.0,44.0,20.0,70.0,9.0
2017-06-19,65.0,47.0,15.0,81.0,7.0
2017-06-20,66.0,49.0,13.0,95.0,8.0
2017-06-21,78.0,48.0,20.0,76.4,8.0
2017-06-22,91.0,48.0,23.0,81.2,8.0
2017-06-23,109.0,46.0,25.0,75.8,6.0
2017-06-24,60.0,46.0,13.0,60.6,5.0
2017-06-25,66.0,47.0,29.0,67.0,4.0
2017-06-26,22.0,44.0,8.0,29.0,3.0
2017-06-27,20.0,44.0,7.0,35.0,3.0
2017-06-28,57.0,44.0,27.0,65.2,6.0
2017-06-29,42.0,44.0,13.0,51.2,5.0
2017-06-30,28.0,44.0,8.0,36.0,4.0
2017-07-01,41.0,44.0,16.0,41.0,7.0
2017-07-02,54.0,47.0,10.0,39.0,5.0
2017-07-03,51.0,46.0,8.0,43.0,5.0
2017-07-04,65.0,47.0,12.0,58.0,7.0
2017-07-05,70.0,47.0,12.0,72.0,5.0
2017-07-06,59.0,49.0,11.0,87.0,7.0
2017-07-07,89.0,49.0,19.0,73.2,8.0
2017-07-08,93.0,48.0,31.0,79.0,11.0
2017-07-09,62.0,47.0,13.0,65.0,6.0
2017-07-10,46.0,47.0,13.0,63.0,10.0
2017-07-11,61.0,50.0,18.0,71.6,15.0
2017-07-12,53.0,50.0,11.0,71.0,9.0
2017-07-13,57.0,50.0,16.0,74.6,9.0
2017-07-14,78.0,51.0,21.0,80.0,10.0
2017-07-15,71.0,49.0,29.0,46.0,7.0
2017-07-16,73.0,49.0,32.0,70.0,9.0
2017-07-17,70.0,50.0,10.0,83.0,6.0
2017-07-18,94.0,51.0,27.0,77.0,13.0
2017-07-19,89.0,51.0,20.0,76.0,7.0
2017-07-20,76.0,49.0,22.0,86.0,6.0
2017-07-21,66.0,48.0,22.0,122.0,12.0
2017-07-22,71.0,50.0,19.0,108.0,6.0
2017-07-23,67.0,49.0,14.0,70.0,6.0
2017-07-24,75.0,50.0,21.0,86.0,8.0
2017-07-25,71.0,50.0,14.0,69.8,7.0
2017-07-26,70.0,51.0,17.0,59.0,7.0
2017-07-27,63.0,50.0,15.0,69.0,7.0
2017-07-28,56.0,50.0,13.0,58.0,4.0
2017-07-29,50.0,50.0,13.0,48.0,5.0
2017-07-30,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2017-07-31,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2017-08-01,64.0,51.0,12.0,55.8,4.0
2017-08-02,56.0,51.0,12.0,58.0,5.0
2017-08-03,54.0,51.0,10.0,65.0,4.0
2017-08-04,64.0,51.0,11.0,93.0,5.0
2017-08-05,79.0,51.0,19.0,79.0,4.0
2017-08-06,81.0,51.0,19.0,80.0,4.0
2017-08-07,85.0,50.0,20.0,56.0,3.0
2017-08-08,56.2,51.0,19.0,83.0,6.0
2017-08-09,55.2,51.0,24.0,109.0,7.0
2017-08-10,54.0,50.0,14.0,85.0,9.0
2017-08-11,59.0,50.0,33.0,83.0,7.0
2017-08-12,68.0,51.0,18.0,70.0,4.0
2017-08-13,69.0,51.0,15.0,62.0,1.0
2017-08-14,80.0,51.0,21.0,94.0,5.0
2017-08-15,87.0,50.0,23.0,66.0,11.2
2017-08-16,66.0,51.0,19.0,76.4,3.0
2017-08-17,72.0,51.0,16.0,86.0,3.0
2017-08-18,73.0,51.0,13.0,62.0,3.0
2017-08-19,60.0,51.0,8.0,56.0,2.0
2017-08-20,58.0,50.0,9.0,62.0,9.8
2017-08-21,86.0,51.0,15.0,64.0,12.6
2017-08-22,92.0,51.0,25.0,91.0,9.2
2017-08-23,101.0,52.0,19.0,51.0,13.8
2017-08-24,61.0,51.0,10.0,50.0,8.2
2017-08-25,64.0,51.0,9.0,52.0,9.8
2017-08-26,71.0,52.0,12.0,48.0,10.4
2017-08-27,77.0,51.0,17.0,41.0,8.0
2017-08-28,66.0,51.0,12.0,39.0,11.4
2017-08-29,77.0,52.0,14.0,103.0,7.2
2017-08-30,62.0,51.0,13.0,45.0,9.0
2017-08-31,74.0,51.0,13.0,68.0,8.0
2017-09-01,64.0,51.0,9.0,62.0,7.0
2017-09-02,78.0,51.0,10.0,65.0,11.0
2017-09-03,107.0,51.0,19.0,57.0,10.0
2017-09-04,103.0,52.0,18.0,89.0,11.0
2017-09-05,64.0,52.0,9.0,64.0,9.0
2017-09-06,66.0,51.0,18.0,55.0,12.0
2017-09-07,68.0,51.0,13.0,51.0,11.0
2017-09-08,78.0,52.0,11.0,56.0,12.0
2017-09-09,72.0,52.0,11.0,61.0,10.0
2017-09-10,59.0,52.0,9.0,86.0,8.0
2017-09-11,65.0,51.0,14.0,75.0,9.0
2017-09-12,91.0,52.0,17.0,67.0,20.0
2017-09-13,71.0,53.0,14.0,120.0,11.0
2017-09-14,89.0,53.0,18.0,105.0,11.0
2017-09-15,93.0,52.0,23.0,99.0,11.0
2017-09-16,75.0,52.0,16.0,57.0,12.0
2017-09-17,60.0,52.0,11.0,56.0,9.0
2017-09-18,66.0,52.0,8.0,40.0,10.0
2017-09-19,60.0,52.0,7.0,79.0,7.0
2017-09-20,58.0,52.0,7.0,83.0,7.0
2017-09-21,77.0,54.0,14.0,63.0,21.0
2017-09-22,68.0,52.0,15.0,93.0,12.0
2017-09-23,81.0,53.0,22.0,75.0,13.0
2017-09-24,73.0,54.0,12.0,64.0,9.0
2017-09-25,68.0,52.0,15.0,62.0,12.0
2017-09-26,75.0,51.0,22.0,47.0,11.0
2017-09-27,45.0,51.0,6.0,22.0,6.0
2017-09-28,61.0,51.0,29.0,89.0,12.0
2017-09-29,69.0,22.8,13.0,86.0,8.0
2017-09-30,54.0,52.0,11.0,43.0,11.0
2017-10-01,47.0,21.8,12.0,61.0,10.0
2017-10-02,55.0,52.0,23.0,52.0,9.0
2017-10-03,58.0,51.0,28.0,56.0,13.0
2017-10-04,56.0,52.0,15.0,72.0,11.0
2017-10-05,66.0,52.0,16.0,50.0,9.0
2017-10-06,62.0,52.0,8.0,56.0,8.0
2017-10-07,71.0,52.0,17.0,76.0,9.0
2017-10-08,66.0,52.0,10.0,57.0,9.0
2017-10-09,72.0,52.0,17.0,64.0,13.0
2017-10-10,58.0,51.0,27.0,82.0,14.0
2017-10-11,67.0,52.0,16.0,75.0,22.0
2017-10-12,77.0,52.0,16.0,81.0,16.0
2017-10-13,55.0,52.0,23.0,72.0,15.0
2017-10-14,52.0,53.0,8.0,69.0,10.0
2017-10-15,61.0,53.0,5.0,89.0,8.0
2017-10-16,44.0,53.0,6.0,55.0,10.0
2017-10-17,52.0,52.0,11.0,62.0,10.0
2017-10-18,61.0,53.0,9.0,91.0,15.0
2017-10-19,57.0,52.0,16.0,86.0,14.0
2017-10-20,51.0,52.0,25.0,71.0,13.0
2017-10-21,84.0,53.0,42.0,104.0,15.0
2017-10-22,67.0,53.0,13.0,80.0,9.0
