tanggal,pm10,so2,co,o3,no2
2021-04-01,22.0,41.0,7.0,18.0,12.0
2021-04-02,37.0,44.0,11.0,18.0,12.0
2021-04-03,39.0,42.0,9.0,22.0,14.0
2021-04-04,64.0,43.0,26.0,23.0,20.0
2021-04-05,52.0,43.0,14.0,23.0,16.0
2021-04-06,30.0,43.0,6.0,15.0,10.0
2021-04-07,22.0,42.0,5.0,16.0,8.0
2021-04-08,24.0,48.0,8.0,14.0,10.0
2021-04-09,42.0,43.0,8.0,21.0,13.0
2021-04-10,61.0,43.0,15.0,27.0,21.0
2021-04-11,66.0,47.0,18.0,35.0,24.0
2021-04-12,57.0,43.0,18.0,27.0,17.0
2021-04-13,52.0,44.0,13.0,31.0,20.0
2021-04-14,52.0,42.0,13.0,31.0,14.0
2021-04-15,55.0,42.0,27.0,25.0,27.0
2021-04-16,61.0,42.0,17.0,21.0,20.0
2021-04-17,63.0,43.0,20.0,27.0,19.0
2021-04-18,57.0,42.0,16.0,33.6,16.0
2021-04-19,58.0,46.0,12.0,40.4,19.0
2021-04-20,56.0,45.0,10.0,34.0,17.0
2021-04-21,64.0,43.0,16.0,27.0,17.0
2021-04-22,60.0,45.0,10.0,34.0,17.0
2021-04-23,67.0,19.0,13.0,31.0,24.0
2021-04-24,65.0,33.0,13.0,31.0,20.0
2021-04-25,73.0,37.0,17.0,20.0,17.0
2021-04-26,64.0,37.0,11.0,22.0,14.0
2021-04-27,75.0,38.0,11.0,27.0,13.0
2021-04-28,55.0,37.0,9.0,28.0,17.0
2021-04-29,51.0,37.0,12.0,23.0,19.0
2021-04-30,57.0,36.0,9.0,26.0,17.0
2021-05-01,58.0,37.0,10.4,26.0,13.0
2021-05-02,54.0,38.0,19.0,22.0,10.0
2021-05-03,61.0,39.0,14.0,22.0,12.0
2021-05-04,74.0,41.0,15.0,17.0,13.0
2021-05-05,73.0,38.0,20.0,21.0,21.0
2021-05-06,54.0,37.0,7.0,27.0,16.0
2021-05-07,51.0,38.0,22.0,25.0,20.0
2021-05-08,56.0,39.0,9.0,29.0,15.0
2021-05-09,46.0,37.0,6.0,31.0,11.0
2021-05-10,42.0,37.0,7.0,31.0,12.0
2021-05-11,65.0,38.0,8.0,31.0,11.0
2021-05-12,67.0,37.0,9.0,27.0,11.0
2021-05-13,75.0,36.0,13.0,24.0,13.0
2021-05-14,51.0,38.0,3.0,27.0,8.0
2021-05-15,62.0,38.0,14.4,16.0,13.0
2021-05-16,54.0,37.0,16.2,25.0,15.0
2021-05-17,49.0,37.0,4.0,28.0,17.0
2021-05-18,39.0,36.0,6.2,32.0,18.0
2021-05-19,61.0,39.0,10.0,25.0,23.0
2021-05-20,60.0,36.0,9.0,29.0,19.0
2021-05-21,55.0,37.0,9.0,27.0,20.0
2021-05-22,53.0,32.0,15.0,36.0,22.0
2021-05-23,64.0,43.0,31.0,30.0,26.0
2021-05-24,72.0,57.0,26.0,33.0,24.0
2021-05-25,42.0,49.0,7.0,37.0,22.0
2021-05-26,55.0,38.0,9.0,28.0,20.0
2021-05-27,50.0,41.0,6.0,26.0,18.0
2021-05-28,56.0,40.0,11.0,26.0,20.0
2021-05-29,57.0,40.0,10.0,29.0,26.0
2021-05-30,47.0,41.0,15.0,26.0,23.0
2021-05-31,59.0,41.0,9.0,37.0,24.0
2021-06-01,65.0,41.0,11.6,36.0,30.0
2021-06-02,63.0,41.0,14.2,36.0,21.0
2021-06-03,54.0,41.0,11.0,32.0,20.0
2021-06-04,62.0,43.0,7.0,41.0,17.0
2021-06-05,57.0,41.0,11.0,36.0,23.0
2021-06-06,56.0,41.0,9.0,38.0,20.0
2021-06-07,50.0,41.0,9.0,37.0,21.0
2021-06-08,62.0,44.0,15.0,30.0,29.0
2021-06-09,68.0,43.0,13.0,27.0,28.0
2021-06-10,68.0,37.0,9.0,32.0,28.0
2021-06-11,64.0,41.2,9.0,35.0,26.0
2021-06-12,55.0,27.0,13.0,30.0,24.0
2021-06-13,49.0,36.0,12.0,32.0,23.0
2021-06-14,63.0,35.0,13.0,28.0,21.0
2021-06-15,67.0,42.0,13.0,22.0,25.0
2021-06-16,62.0,35.0,20.0,19.0,22.0
2021-06-17,64.0,35.0,28.0,20.0,28.0
2021-06-18,67.0,38.0,19.0,18.0,24.0
2021-06-19,56.0,31.0,19.0,15.0,31.0
2021-06-20,74.0,36.0,22.0,20.0,26.0
2021-06-21,51.0,29.0,14.0,19.0,21.0
2021-06-22,47.0,33.0,16.0,21.0,22.0
2021-06-23,58.0,38.0,14.0,23.0,25.0
2021-06-24,66.0,37.0,15.0,16.0,27.0
2021-06-25,82.0,39.0,18.0,20.0,24.0
2021-06-26,67.0,36.0,10.0,26.0,18.0
2021-06-27,72.0,34.0,18.0,29.0,22.0
2021-06-28,60.0,36.0,18.0,30.0,22.0
2021-06-29,65.0,34.0,13.0,27.0,21.0
2021-06-30,65.0,36.0,14.0,21.0,29.0
2021-07-01,62.0,37.0,13.0,23.0,27.0
2021-07-02,59.0,40.0,10.0,18.0,23.0
2021-07-03,72.0,37.0,13.0,25.0,20.0
2021-07-04,84.0,38.0,14.0,27.0,22.0
2021-07-05,83.0,39.0,13.0,31.0,26.0
2021-07-06,58.0,38.0,9.0,31.0,22.0
2021-07-07,69.0,40.0,12.0,26.0,26.0
2021-07-08,74.0,40.0,10.0,29.0,25.0
2021-07-09,87.0,42.0,11.0,30.0,25.0
2021-07-10,71.0,45.0,9.0,29.0,21.0
2021-07-11,66.0,39.0,10.0,21.0,17.0
2021-07-12,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2021-07-13,67.0,39.0,11.0,20.0,23.0
2021-07-14,57.0,39.0,13.0,20.0,26.0
2021-07-15,95.0,40.0,15.0,22.0,24.0
2021-07-16,71.0,37.0,11.0,24.0,29.0
2021-07-17,73.0,35.0,9.0,26.0,19.0
2021-07-18,75.0,37.0,12.0,32.0,22.0
2021-07-19,74.0,36.0,11.0,32.0,21.0
2021-07-20,80.0,38.0,13.0,26.0,21.0
2021-07-21,55.0,36.0,9.0,30.0,18.0
2021-07-22,57.0,39.0,9.0,28.0,26.0
2021-07-23,56.0,36.0,10.0,35.0,25.0
2021-07-24,56.0,37.0,12.0,27.0,25.0
2021-07-25,81.0,38.0,22.0,28.0,24.0
2021-07-26,68.0,39.0,14.0,24.0,25.0
2021-07-27,71.0,40.0,12.0,24.0,26.0
2021-07-28,73.0,39.0,14.0,24.0,27.0
2021-07-29,66.0,40.0,12.0,25.0,25.0
2021-07-30,83.0,39.0,15.0,37.0,34.0
2021-07-31,56.0,38.0,9.0,29.0,22.0
2021-08-01,51.0,39.0,8.0,30.0,22.0
2021-08-02,42.0,38.0,9.0,27.0,20.0
2021-08-03,55.0,38.0,12.0,21.0,25.0
2021-08-04,51.0,41.0,7.0,23.0,20.0
2021-08-05,53.0,38.0,8.0,21.0,19.0
2021-08-06,59.0,37.0,16.0,13.0,21.0
