tanggal,pm10,so2,co,o3,no2
2012-04-01,66.0,4.0,14.0,146.0,14.0
2012-04-02,65.0,3.0,16.0,99.0,15.0
2012-04-03,54.0,4.0,14.0,74.0,14.0
2012-04-04,51.0,3.0,12.0,102.0,18.0
2012-04-05,73.0,4.0,19.0,98.0,19.0
2012-04-06,63.0,4.0,17.0,63.0,12.0
2012-04-07,56.0,2.0,15.0,53.0,8.0
2012-04-08,63.0,3.0,14.0,66.0,9.0
2012-04-09,63.0,4.0,19.0,79.0,15.0
2012-04-10,61.0,4.0,16.0,58.0,20.0
2012-04-11,87.0,5.0,20.0,54.0,15.0
2012-04-12,67.0,4.0,12.0,77.0,13.0
2012-04-13,66.0,7.0,11.0,60.0,15.0
2012-04-14,77.0,4.0,13.0,64.0,13.0
2012-04-15,72.0,3.0,6.0,58.0,9.0
2012-04-16,114.0,5.0,10.0,61.0,9.0
2012-04-17,84.0,3.0,9.0,74.0,9.0
2012-04-18,77.0,4.0,11.0,57.0,14.0
2012-04-19,65.0,3.0,7.0,78.0,11.0
2012-04-20,115.0,4.0,17.0,79.0,12.8
2012-04-21,82.0,3.0,11.0,85.0,13.2
2012-04-22,86.0,4.0,21.0,82.0,15.0
2012-04-23,111.0,6.0,9.0,58.0,11.0
2012-04-24,125.0,5.0,10.0,64.0,9.8
2012-04-25,97.0,7.0,6.0,94.0,14.4
2012-04-26,87.0,8.0,5.0,97.0,15.8
2012-04-27,65.0,8.0,5.0,92.0,12.6
2012-04-28,114.0,6.0,8.0,95.0,13.6
2012-04-29,89.0,4.0,7.0,73.0,11.6
2012-04-30,68.0,4.0,8.0,73.0,9.8
2012-05-01,56.0,4.0,7.0,74.4,10.0
2012-05-02,76.0,4.0,9.0,108.0,14.6
2012-05-03,73.0,5.0,7.0,106.0,20.0
2012-05-04,67.0,7.0,8.0,99.0,14.0
2012-05-05,108.0,7.0,10.0,88.0,11.0
2012-05-06,83.0,4.0,10.0,82.0,13.0
2012-05-07,74.0,5.0,7.0,54.0,13.0
2012-05-08,79.0,5.0,17.0,74.0,13.0
2012-05-09,56.8,17.2,17.0,60.8,13.0
2012-05-10,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2012-05-11,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2012-05-12,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2012-05-13,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2012-05-14,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2012-05-15,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2012-05-16,88.0,5.0,13.0,69.0,13.0
2012-05-17,73.0,5.0,17.0,59.0,18.0
2012-05-18,81.0,5.0,5.0,64.0,19.0
