tanggal,pm10,so2,co,o3,no2
2013-04-01,53.0,1.0,25.0,90.0,10.0
2013-04-02,59.0,1.0,29.0,87.0,15.0
2013-04-03,61.0,2.0,28.0,151.0,16.0
2013-04-04,65.0,2.0,29.0,144.0,11.0
2013-04-05,49.0,1.0,38.0,66.0,11.0
2013-04-06,43.0,1.0,16.0,132.0,10.0
2013-04-07,34.0,1.0,16.0,63.0,14.0
2013-04-08,62.4,2.0,24.0,90.0,15.0
2013-04-09,71.8,3.0,22.0,83.0,16.0
2013-04-10,56.4,2.0,27.0,67.0,10.0
2013-04-11,66.0,2.0,29.0,93.0,11.0
2013-04-12,63.0,1.0,21.0,54.0,10.0
2013-04-13,35.0,1.0,12.0,38.0,5.0
2013-04-14,51.0,1.0,12.0,60.0,6.0
2013-04-15,40.0,1.0,20.0,93.0,7.0
2013-04-16,61.0,2.0,21.0,90.0,13.0
2013-04-17,56.0,1.0,34.0,106.0,11.0
2013-04-18,41.0,1.0,17.0,102.0,12.0
2013-04-19,52.0,3.0,30.0,78.0,13.0
2013-04-20,58.0,3.0,28.0,87.0,12.0
2013-04-21,75.0,2.0,26.0,120.0,9.0
2013-04-22,53.0,1.0,28.0,71.0,7.0
2013-04-23,64.0,3.0,54.0,71.0,13.0
2013-04-24,67.0,2.0,27.0,61.0,10.0
2013-04-25,78.0,1.0,42.0,89.0,13.0
2013-04-26,77.0,2.0,34.0,99.0,14.0
2013-04-27,68.0,2.0,26.0,75.0,10.0
2013-04-28,72.0,2.0,21.0,60.0,9.0
2013-04-29,67.0,2.0,15.0,60.0,7.0
2013-04-30,71.0,3.0,13.0,68.0,9.0
2013-05-01,71.0,2.0,17.0,74.0,11.0
2013-05-02,48.0,2.0,14.0,75.0,11.0
2013-05-03,66.0,3.0,17.0,64.0,10.0
2013-05-04,78.0,2.0,21.0,87.0,11.0
2013-05-05,76.0,2.0,20.0,68.0,11.0
2013-05-06,89.0,2.0,30.0,113.0,13.0
2013-05-07,89.0,2.0,32.0,79.0,11.0
2013-05-08,52.0,2.0,21.0,71.0,15.0
2013-05-09,66.0,3.0,17.0,77.0,10.0
2013-05-10,74.0,2.0,25.0,83.0,11.0
2013-05-11,68.0,4.0,30.0,81.0,15.0
2013-05-12,57.0,3.0,20.0,110.0,15.0
2013-05-13,69.0,2.0,24.0,47.0,14.0
2013-05-14,90.0,2.0,43.0,78.0,27.0
2013-05-15,82.0,21.2,40.0,52.0,13.0
2013-05-16,69.0,3.0,35.0,64.0,14.0
2013-05-17,87.0,36.2,20.0,77.0,9.0
2013-05-18,61.0,15.0,29.0,135.0,15.0
2013-05-19,72.0,15.0,27.0,133.0,11.0
2013-05-20,48.0,24.0,18.0,107.0,7.0
2013-05-21,81.0,21.4,32.0,105.0,11.0
2013-05-22,70.0,19.0,23.0,58.0,9.0
2013-05-23,68.0,1.0,53.0,107.0,10.0
2013-05-24,59.0,2.0,20.0,111.0,16.0
2013-05-25,65.0,13.0,19.0,99.0,13.0
2013-05-26,63.0,1.0,20.0,103.0,15.0
2013-05-27,88.0,1.0,32.0,83.0,15.0
2013-05-28,70.0,2.0,31.0,64.0,14.0
2013-05-29,79.0,2.0,63.0,120.0,14.0
2013-05-30,59.0,1.0,20.0,75.0,11.0
2013-05-31,37.0,1.0,20.0,60.0,8.0
2013-06-01,43.0,1.0,14.0,81.0,7.0
2013-06-02,67.0,2.0,42.0,69.0,14.0
2013-06-03,64.0,2.0,20.0,60.0,11.0
2013-06-04,56.0,1.0,20.0,45.0,8.0
2013-06-05,62.0,2.0,24.0,95.0,16.0
2013-06-06,53.0,1.0,13.0,48.0,5.0
2013-06-07,76.0,3.0,30.0,149.0,15.0
2013-06-08,111.0,2.0,46.0,129.0,15.0
2013-06-09,63.0,1.0,29.0,82.0,11.0
2013-06-10,59.0,2.0,27.0,106.0,15.0
2013-06-11,59.0,2.0,19.0,116.0,12.0
2013-06-12,37.0,1.0,18.0,55.0,10.0
2013-06-13,61.0,1.0,17.0,72.0,13.0
2013-06-14,52.0,2.0,20.0,46.0,12.0
2013-06-15,67.0,2.0,18.0,74.0,11.0
2013-06-16,83.0,2.0,44.0,100.0,11.0
2013-06-17,77.0,1.0,28.0,100.0,13.0
2013-06-18,78.0,1.0,46.0,65.0,12.0
2013-06-19,64.0,3.0,29.0,60.0,8.0
2013-06-20,67.0,2.0,21.0,73.0,14.0
2013-06-21,99.0,2.0,62.0,90.0,13.0
2013-06-22,92.0,2.0,40.0,82.0,10.0
2013-06-23,74.0,1.0,21.0,97.0,7.0
2013-06-24,106.0,2.0,22.0,78.0,10.0
2013-06-25,87.0,3.0,18.0,140.0,15.0
2013-06-26,93.0,3.0,19.0,101.0,26.0
2013-06-27,71.0,2.0,20.0,89.0,14.0
2013-06-28,59.0,3.0,15.0,56.0,12.0
2013-06-29,85.0,3.0,44.0,79.0,12.0
2013-06-30,73.0,2.0,35.0,69.0,13.0
2013-07-01,63.0,2.0,17.0,71.0,10.0
2013-07-02,82.0,3.0,27.0,76.0,11.0
2013-07-03,57.0,2.0,17.0,71.0,18.0
2013-07-04,53.0,2.0,20.0,43.0,15.0
2013-07-05,54.0,2.0,28.0,64.0,12.0
2013-07-06,51.0,2.0,31.0,46.0,9.0
2013-07-07,83.0,2.0,53.0,65.0,12.0
2013-07-08,100.0,4.0,37.0,109.0,12.0
2013-07-09,72.0,2.0,18.0,89.0,11.0
2013-07-10,52.0,1.0,18.0,104.0,15.0
2013-07-11,73.0,2.0,45.0,113.0,11.0
2013-07-12,53.0,2.0,28.0,88.0,13.0
2013-07-13,57.0,1.0,29.0,83.0,11.0
2013-07-14,34.0,1.0,12.0,74.0,8.0
2013-07-15,61.0,2.0,23.0,76.0,13.0
2013-07-16,63.0,2.0,23.0,66.0,12.0
2013-07-17,70.0,2.0,27.0,117.0,11.0
2013-07-18,65.6,2.0,20.0,84.0,10.0
2013-07-19,64.0,4.0,18.0,64.0,16.0
2013-07-20,76.0,4.0,21.0,76.0,11.0
2013-07-21,76.0,2.0,28.0,57.0,16.0
2013-07-22,54.0,1.0,17.0,75.0,9.0
2013-07-23,69.0,2.0,35.0,48.0,13.0
2013-07-24,60.0,3.0,16.0,64.0,10.0
2013-07-25,65.0,3.0,25.0,56.0,11.0
2013-07-26,57.0,4.0,11.0,46.0,7.0
2013-07-27,72.0,4.0,16.0,91.0,10.0
2013-07-28,78.0,3.0,41.0,78.0,14.0
