tanggal,pm10,so2,co,o3,no2
2012-01-01,38.0,27.6,16.0,30.0,4.0
2012-01-02,49.0,12.8,24.0,45.0,10.0
2012-01-03,65.0,22.4,36.0,45.0,16.0
2012-01-04,69.0,13.0,55.0,55.0,13.0
2012-01-05,55.0,8.8,26.0,88.0,13.0
2012-01-06,48.0,19.4,43.0,53.0,7.0
2012-01-07,61.0,19.4,54.0,52.0,13.0
2012-01-08,48.0,19.2,48.0,50.0,10.0
2012-01-09,60.0,20.4,63.0,54.0,12.0
2012-01-10,39.0,27.2,17.0,58.0,9.0
2012-01-11,42.0,28.2,18.0,50.0,7.0
2012-01-12,39.0,24.2,16.0,50.0,6.0
2012-01-13,40.0,28.6,14.0,37.0,5.0
2012-01-14,29.0,28.8,16.0,25.0,4.0
2012-01-15,31.0,16.8,12.0,44.0,5.0
2012-01-16,50.0,19.8,30.0,57.0,10.0
2012-01-17,65.0,21.6,20.0,78.0,12.0
2012-01-18,60.0,5.0,25.0,79.0,18.0
2012-01-19,60.0,2.0,43.0,45.0,12.0
2012-01-20,59.0,1.0,33.0,34.0,9.0
2012-01-21,57.0,2.0,29.0,47.0,7.0
2012-01-22,68.0,2.0,99.0,50.0,14.0
2012-01-23,44.0,3.0,11.0,26.0,4.0
2012-01-24,55.0,3.0,13.0,43.0,6.0
2012-01-25,48.0,2.0,17.0,60.0,11.0
2012-01-26,54.0,3.0,20.0,51.0,10.0
2012-01-27,51.0,4.0,16.0,60.0,14.0
2012-01-28,40.6,2.0,10.0,61.0,5.0
2012-01-29,40.8,1.0,12.0,40.0,4.0
2012-01-30,41.4,1.0,15.0,34.0,4.0
2012-01-31,60.0,1.0,22.0,25.0,12.0
2012-02-01,81.0,3.0,68.0,44.0,15.0
2012-02-02,51.0,8.0,32.0,73.0,16.0
2012-02-03,51.0,4.0,29.0,44.0,12.0
2012-02-04,38.0,2.0,41.0,52.0,8.0
2012-02-05,61.0,2.0,53.0,39.0,15.0
2012-02-06,61.0,3.0,34.0,39.0,12.0
2012-02-07,55.0,2.0,24.0,39.0,9.0
2012-02-08,78.0,6.0,23.0,52.0,12.0
2012-02-09,50.0,1.0,13.0,24.0,9.0
2012-02-10,43.0,2.0,12.0,42.0,6.0
2012-02-11,58.0,3.0,37.0,53.4,8.0
2012-02-12,40.0,3.0,15.0,62.6,10.0
2012-02-13,39.0,2.0,21.0,133.0,18.0
2012-02-14,76.0,6.0,45.0,65.0,15.0
2012-02-15,60.0,5.0,17.0,63.0,14.0
2012-02-16,84.0,7.0,10.0,73.0,25.0
2012-02-17,123.0,6.0,40.0,94.0,16.0
