tanggal,pm10,so2,co,o3,no2
2019-01-01,16.0,7.0,6.0,24.0,3.0
2019-01-02,17.0,7.0,5.0,25.0,4.0
2019-01-03,15.0,7.0,5.0,26.0,4.0
2019-01-04,32.0,8.0,9.0,48.0,8.0
2019-01-05,50.0,9.0,10.0,51.0,8.0
2019-01-06,61.0,11.0,22.0,93.0,11.0
2019-01-07,70.0,17.0,16.0,62.0,11.0
2019-01-08,51.0,22.0,11.0,84.0,15.0
2019-01-09,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2019-01-10,59.0,22.0,27.0,53.8,12.0
2019-01-11,55.0,23.0,28.0,76.4,10.0
2019-01-12,57.0,26.0,17.0,45.0,10.0
2019-01-13,61.0,24.0,15.0,55.0,11.0
2019-01-14,54.0,25.0,20.0,30.0,11.0
2019-01-15,47.0,27.0,15.0,44.0,10.0
2019-01-16,27.0,23.0,8.0,26.0,5.0
2019-01-17,33.0,23.0,14.0,15.0,9.0
2019-01-18,25.0,23.0,7.0,18.0,5.0
2019-01-19,38.0,24.0,10.0,20.0,7.0
2019-01-20,52.0,26.0,32.0,28.0,11.0
2019-01-21,47.0,24.0,15.0,37.0,9.0
2019-01-22,31.0,24.0,14.0,38.0,9.0
2019-01-23,46.0,23.0,23.0,32.0,9.0
2019-01-24,39.0,19.0,19.0,33.0,10.0
2019-01-25,26.0,15.0,23.0,27.0,7.0
2019-01-26,43.0,14.0,37.0,39.0,9.0
2019-01-27,40.0,13.0,49.0,33.0,8.0
2019-01-28,32.0,20.0,28.0,28.0,8.0
2019-01-29,33.0,19.0,33.0,27.0,8.0
2019-01-30,32.0,21.0,21.0,31.0,9.0
2019-01-31,24.0,19.0,15.0,36.0,8.0
2019-02-01,39.0,19.0,31.0,48.0,7.0
2019-02-02,49.0,20.0,46.0,54.0,9.0
2019-02-03,64.0,20.0,34.0,46.0,6.0
2019-02-04,47.0,19.0,23.0,37.0,5.0
2019-02-05,43.0,19.0,29.0,36.0,6.0
2019-02-06,36.0,20.0,17.0,41.0,6.0
2019-02-07,57.0,21.0,24.0,35.0,7.0
2019-02-08,53.0,23.0,19.0,79.0,10.0
2019-02-09,55.0,21.0,25.0,52.0,8.0
2019-02-10,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2019-02-11,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2019-02-12,51.0,20.0,25.0,50.0,7.0
2019-02-13,63.0,21.0,26.0,34.0,9.0
2019-02-14,73.0,20.0,36.0,59.0,10.0
2019-02-15,54.0,20.0,15.0,39.0,7.0
2019-02-16,27.0,20.0,11.0,72.0,10.0
2019-02-17,32.0,20.0,20.0,65.0,12.0
2019-02-18,47.0,20.0,31.0,72.0,9.0
2019-02-19,72.0,23.0,30.0,78.0,12.0
2019-02-20,63.0,22.0,22.0,70.0,12.0
2019-02-21,55.0,21.0,25.0,61.0,8.0
2019-02-22,56.0,20.0,34.0,40.0,12.0
2019-02-23,33.0,20.0,14.0,100.0,9.0
2019-02-24,51.0,20.0,27.0,86.0,8.0
2019-02-25,54.0,20.0,23.0,78.0,9.0
2019-02-26,61.0,22.0,18.0,52.0,7.0
2019-02-27,64.0,21.0,17.0,45.0,7.0
2019-02-28,36.0,21.0,16.0,27.0,7.0
2019-03-01,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2019-03-02,34.0,20.0,18.0,48.0,8.0
2019-03-03,35.0,20.0,12.0,74.0,8.0
2019-03-04,45.0,21.0,26.0,73.0,9.0
2019-03-05,33.0,20.0,17.0,73.0,9.0
2019-03-06,34.0,21.0,23.0,42.0,12.0
2019-03-07,45.0,21.0,23.0,79.0,9.0
2019-03-08,76.0,22.0,40.0,75.0,13.0
2019-03-09,63.0,22.0,24.0,100.0,12.0
