tanggal,pm10,so2,co,o3,no2
2019-04-01,59.0,21.0,37.0,93.0,10.0
2019-04-02,58.0,21.0,34.0,76.0,12.0
2019-04-03,59.0,21.0,31.0,56.0,9.0
2019-04-04,58.0,21.0,23.0,71.0,8.0
2019-04-05,57.0,25.0,12.0,49.0,11.0
2019-04-06,48.0,21.0,16.8,96.0,9.0
2019-04-07,60.0,21.0,20.6,62.0,10.0
2019-04-08,53.0,22.0,24.2,127.0,11.0
2019-04-09,60.0,25.0,18.0,86.0,18.0
2019-04-10,82.0,25.0,31.0,118.0,19.0
2019-04-11,54.0,22.0,20.0,125.0,8.0
2019-04-12,50.0,22.0,38.0,46.0,8.0
2019-04-13,44.0,21.0,42.0,55.0,9.0
2019-04-14,45.0,22.0,37.0,91.0,9.0
2019-04-15,64.0,22.0,39.0,83.0,10.0
2019-04-16,62.0,22.0,43.0,109.0,11.0
2019-04-17,60.0,22.0,27.0,80.0,9.0
2019-04-18,73.0,21.0,16.0,66.0,8.0
2019-04-19,60.0,22.0,13.0,31.0,5.0
2019-04-20,33.0,21.0,10.4,66.0,5.0
2019-04-21,58.0,22.0,12.0,49.0,4.0
2019-04-22,58.0,23.0,16.2,49.0,6.0
2019-04-23,63.0,24.0,10.6,39.0,7.0
2019-04-24,41.0,22.0,12.0,30.0,6.0
2019-04-25,59.0,22.0,22.0,60.0,9.0
2019-04-26,34.0,21.0,12.0,98.0,7.0
2019-04-27,48.0,21.0,14.0,45.0,8.0
2019-04-28,59.0,22.0,22.0,45.0,8.0
2019-04-29,56.0,22.0,22.4,75.0,8.0
2019-04-30,46.0,22.0,18.2,61.0,8.0
2019-05-01,41.0,21.0,26.0,77.2,9.0
2019-05-02,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2019-05-03,50.0,26.0,13.0,90.0,7.0
2019-05-04,57.0,22.0,21.0,59.2,6.0
2019-05-05,47.0,22.0,25.0,70.0,8.0
2019-05-06,54.0,18.2,11.0,46.0,10.2
2019-05-07,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2019-05-08,77.0,23.0,52.0,72.0,13.0
2019-05-09,65.0,23.0,32.0,68.0,16.0
2019-05-10,52.0,22.0,16.0,61.0,11.0
2019-05-11,48.0,21.0,21.0,64.4,7.0
2019-05-12,69.0,22.0,16.0,76.0,6.0
2019-05-13,57.0,22.0,33.0,76.0,11.0
2019-05-14,78.0,23.0,22.0,55.0,10.0
2019-05-15,68.0,24.0,15.0,59.0,8.0
2019-05-16,55.0,22.0,22.0,88.0,15.0
2019-05-17,56.0,23.0,16.0,90.0,11.0
2019-05-18,67.0,25.0,23.0,83.0,10.0
2019-05-19,86.0,24.0,24.0,74.0,10.0
2019-05-20,82.0,24.0,14.0,65.0,9.0
2019-05-21,79.0,22.0,19.0,71.0,9.0
2019-05-22,67.0,25.0,15.0,60.0,10.0
2019-05-23,67.0,23.0,17.0,56.0,9.0
2019-05-24,64.0,26.0,16.0,40.0,11.0
2019-05-25,74.0,25.0,23.0,59.0,8.0
2019-05-26,78.0,24.0,20.0,58.0,8.0
2019-05-27,86.0,24.0,20.0,67.0,9.0
2019-05-28,62.0,25.0,12.0,49.0,9.0
2019-05-29,56.0,25.0,13.0,60.0,9.0
2019-05-30,53.0,23.0,16.0,59.0,9.0
2019-05-31,60.0,23.0,16.0,62.0,7.0
2019-06-01,53.0,23.0,13.0,71.0,7.0
2019-06-02,56.0,23.0,15.0,82.0,7.0
2019-06-03,53.0,23.0,17.0,69.0,8.0
2019-06-04,71.0,24.0,19.0,71.0,10.0
2019-06-05,82.0,25.0,26.0,56.0,12.0
2019-06-06,51.0,23.0,7.0,55.0,5.0
2019-06-07,45.0,24.0,6.0,54.0,5.0
2019-06-08,50.0,22.0,9.0,65.0,9.0
2019-06-09,48.0,23.0,14.0,85.0,11.0
2019-06-10,57.0,23.0,15.0,68.0,9.0
2019-06-11,56.0,24.0,19.0,104.0,10.0
2019-06-12,57.0,24.0,18.0,89.0,11.0
2019-06-13,79.0,24.0,23.0,148.0,12.0
2019-06-14,73.0,25.0,18.0,71.0,9.0
2019-06-15,52.0,24.0,18.0,90.0,11.0
2019-06-16,61.0,24.0,15.0,91.0,7.0
2019-06-17,75.0,25.0,17.0,72.0,11.0
2019-06-18,62.0,27.0,9.0,59.0,11.0
