tanggal,pm10,so2,co,o3,no2
2018-01-01,76.0,31.0,31.0,33.0,6.0
2018-01-02,23.0,31.0,7.0,36.0,3.0
2018-01-03,53.0,35.0,16.0,96.0,10.0
2018-01-04,53.0,33.0,12.0,49.0,9.0
2018-01-05,44.0,32.0,12.0,18.0,6.0
2018-01-06,18.0,30.0,5.0,21.0,4.0
2018-01-07,26.0,30.0,8.0,19.0,5.0
2018-01-08,62.0,32.0,16.0,48.0,6.0
2018-01-09,45.0,32.0,11.0,37.0,7.0
2018-01-10,36.0,34.0,12.0,55.0,9.0
2018-01-11,37.0,38.0,9.0,43.0,7.0
2018-01-12,37.0,33.0,13.0,47.0,9.0
2018-01-13,51.0,23.6,13.0,67.4,8.0
2018-01-14,26.0,72.0,7.0,29.0,5.0
2018-01-15,22.0,72.0,11.0,41.0,7.0
2018-01-16,18.0,70.0,7.0,38.0,5.0
2018-01-17,35.0,52.0,12.0,28.0,11.0
2018-01-18,38.0,52.0,19.0,69.4,10.0
2018-01-19,36.0,51.0,29.0,24.0,13.0
2018-01-20,24.0,51.0,7.0,29.0,5.0
2018-01-21,21.0,51.0,6.0,31.0,4.0
2018-01-22,20.0,52.0,7.0,25.0,3.0
2018-01-23,22.0,52.0,7.0,45.0,5.0
2018-01-24,33.0,53.0,15.0,38.0,7.0
2018-01-25,21.0,53.0,8.0,23.0,6.0
2018-01-26,18.0,53.0,7.0,19.0,5.0
2018-01-27,23.0,54.0,6.0,31.0,4.0
2018-01-28,34.0,55.0,9.0,33.0,6.0
2018-01-29,16.0,54.0,8.0,13.0,5.0
2018-01-30,14.0,38.0,8.0,16.0,4.0
2018-01-31,21.0,54.0,8.0,31.0,5.0
2018-02-01,37.0,43.0,21.0,40.0,9.0
2018-02-02,44.0,45.0,33.0,41.0,12.0
2018-02-03,39.0,44.0,16.0,39.0,12.0
2018-02-04,32.0,47.0,17.0,34.0,11.0
2018-02-05,26.0,46.0,11.0,26.0,7.0
2018-02-06,45.0,48.0,23.0,38.0,11.0
2018-02-07,42.0,50.0,23.0,35.0,11.0
2018-02-08,52.0,49.0,38.0,31.0,11.0
2018-02-09,53.0,25.4,47.0,30.0,10.0
2018-02-10,40.0,2.0,30.0,34.0,10.0
2018-02-11,35.0,3.0,12.0,29.0,7.0
2018-02-12,50.0,2.0,24.0,40.0,7.0
2018-02-13,57.0,2.0,17.0,38.0,10.0
