tanggal,pm10,so2,co,o3,no2
2019-01-01,21.0,13.0,3.0,40.0,1.0
2019-01-02,20.0,13.0,4.0,47.0,2.0
2019-01-03,23.0,13.0,4.0,46.0,2.0
2019-01-04,42.0,11.0,7.0,38.0,3.0
2019-01-05,54.0,11.0,10.0,40.0,3.0
2019-01-06,69.0,10.0,22.0,84.0,4.0
2019-01-07,71.0,11.0,16.0,132.0,8.0
2019-01-08,40.0,10.0,7.0,143.0,3.0
2019-01-09,55.0,10.0,12.0,158.0,6.0
2019-01-10,49.0,12.0,16.0,127.0,3.0
2019-01-11,54.0,12.0,18.0,91.0,4.0
2019-01-12,57.0,17.0,22.0,90.0,9.0
2019-01-13,58.0,17.0,22.0,119.0,8.0
2019-01-14,46.0,26.0,22.0,67.0,11.0
2019-01-15,72.0,10.0,18.0,53.0,10.0
2019-01-16,31.0,7.0,6.0,64.0,5.0
2019-01-17,39.0,7.0,8.0,58.0,4.0
2019-01-18,20.0,7.0,6.0,48.0,4.0
2019-01-19,44.0,8.0,13.0,63.0,7.0
2019-01-20,60.0,11.0,25.0,82.0,12.0
2019-01-21,52.0,10.0,14.0,94.0,8.0
2019-01-22,23.0,9.0,12.0,92.0,8.0
2019-01-23,40.0,9.0,24.0,70.0,9.0
2019-01-24,36.0,9.0,13.0,81.0,9.0
2019-01-25,32.0,8.0,25.0,74.0,9.0
2019-01-26,50.0,9.0,33.0,67.0,8.0
2019-01-27,56.0,9.0,39.0,74.0,8.0
2019-01-28,53.0,9.0,25.0,77.0,6.0
2019-01-29,46.0,9.0,22.0,88.0,6.0
2019-01-30,47.0,10.0,32.0,67.0,9.0
2019-01-31,56.0,10.0,21.0,54.0,7.0
2019-02-01,41.0,9.0,27.0,63.0,9.0
2019-02-02,57.0,9.0,42.0,79.0,10.0
2019-02-03,55.0,10.0,28.0,95.0,8.0
2019-02-04,56.0,9.0,20.0,86.0,7.0
2019-02-05,57.0,9.0,36.0,80.0,6.0
2019-02-06,42.0,9.0,14.0,75.0,6.0
2019-02-07,55.0,9.0,21.0,65.0,9.0
2019-02-08,55.0,10.0,15.0,94.0,18.0
2019-02-09,58.0,9.0,14.0,80.0,8.0
2019-02-10,57.0,9.0,15.0,81.0,6.0
