tanggal,pm10,so2,co,o3,no2
2011-01-01,40.0,5.0,7.0,76.0,2.0
2011-01-02,3.0,5.0,6.0,42.0,2.0
2011-01-03,45.0,5.0,12.0,31.0,5.0
2011-01-04,35.0,5.0,5.0,77.0,2.0
2011-01-05,56.0,17.0,15.0,61.0,10.0
2011-01-06,53.0,18.0,30.0,94.0,8.0
2011-01-07,50.0,4.0,8.0,67.0,7.0
2011-01-08,70.0,4.0,25.0,69.0,7.0
2011-01-09,74.0,5.0,34.0,78.0,11.0
2011-01-10,55.0,2.0,8.0,89.0,14.0
2011-01-11,49.0,3.0,8.0,63.0,5.0
2011-01-12,57.0,3.0,9.0,58.0,6.0
2011-01-13,67.0,3.0,14.0,73.0,9.0
2011-01-14,70.0,2.0,9.0,55.0,3.0
2011-01-15,90.0,2.0,8.0,58.0,3.0
2011-01-16,55.0,2.0,8.0,22.0,2.0
2011-01-17,55.0,2.0,12.0,46.0,5.0
2011-01-18,80.0,2.0,29.0,48.0,6.0
2011-01-19,18.0,2.0,70.0,48.0,7.0
2011-01-20,23.0,2.0,24.0,44.0,8.0
2011-01-21,63.0,2.0,28.0,55.0,18.0
2011-01-22,61.0,3.0,23.0,49.0,11.0
2011-01-23,18.0,3.0,51.0,48.0,7.0
2011-01-24,45.0,2.0,25.0,44.0,5.0
2011-01-25,54.0,4.0,25.0,46.0,10.0
2011-01-26,45.0,3.0,13.0,63.0,4.0
2011-01-27,94.0,3.0,21.0,40.0,5.0
2011-01-28,45.0,2.0,28.0,36.0,6.0
2011-01-29,45.0,2.0,8.0,45.0,4.0
2011-01-30,45.0,2.0,15.0,42.0,6.0
2011-01-31,17.0,2.0,8.0,24.0,2.0
2011-02-01,41.0,2.0,12.0,25.0,3.0
2011-02-02,47.0,4.0,15.0,45.0,3.0
2011-02-03,23.0,4.0,9.0,42.0,3.0
2011-02-04,59.0,5.0,10.0,42.0,6.0
2011-02-05,45.0,2.0,31.0,21.0,5.0
2011-02-06,11.0,2.0,5.0,22.0,1.0
2011-02-07,19.0,3.0,10.0,37.0,4.0
2011-02-08,54.0,3.0,19.0,42.0,9.0
2011-02-09,42.0,2.0,11.0,48.0,3.0
2011-02-10,23.0,3.0,25.0,42.0,7.0
2011-02-11,16.0,3.0,53.0,49.0,12.0
2011-02-12,48.0,3.0,79.0,85.0,11.0
2011-02-13,57.0,4.0,34.0,97.0,13.0
2011-02-14,44.0,3.0,23.0,49.0,9.0
2011-02-15,27.0,3.0,35.0,45.0,11.0
2011-02-16,31.0,3.0,30.0,47.0,9.0
2011-02-17,20.0,3.0,31.0,61.0,9.0
2011-02-18,21.0,2.0,18.0,58.0,7.0
2011-02-19,19.0,2.0,31.0,45.0,10.0
2011-02-20,15.0,2.0,11.0,45.0,4.0
2011-02-21,21.0,3.0,12.0,56.0,4.0
2011-02-22,17.0,2.0,33.0,52.0,8.0
2011-02-23,15.0,3.0,22.0,59.0,6.0
2011-02-24,26.0,3.0,8.0,28.0,6.0
2011-02-25,21.0,3.0,22.0,36.0,7.0
2011-02-26,20.0,2.0,18.0,33.0,6.0
2011-02-27,24.0,2.0,23.0,25.0,6.0
2011-02-28,19.0,2.0,17.0,22.0,4.0
2011-03-01,15.0,2.0,6.0,13.0,2.0
2011-03-02,20.0,2.0,8.0,16.0,3.0
2011-03-03,20.0,2.0,15.0,22.0,3.0
2011-03-04,17.0,2.0,8.0,18.0,3.0
2011-03-05,23.0,2.0,7.0,17.0,3.0
2011-03-06,22.0,2.0,16.0,12.0,3.0
2011-03-07,23.0,2.0,17.0,30.0,4.0
2011-03-08,21.0,2.0,7.0,14.0,2.0
2011-03-09,21.0,2.0,7.0,19.0,4.0
2011-03-10,21.0,2.0,10.0,30.0,4.0
2011-03-11,24.0,3.0,8.0,52.0,3.0
2011-03-12,19.0,2.0,15.0,25.0,4.0
2011-03-13,25.0,3.0,18.0,47.0,6.0
2011-03-14,37.0,2.0,22.0,21.0,5.0
2011-03-15,17.0,3.0,12.0,21.0,4.0
2011-03-16,16.0,3.0,12.0,37.0,7.0
2011-03-17,22.0,3.0,17.0,111.0,8.0
2011-03-18,20.0,4.0,17.0,79.0,20.0
2011-03-19,16.0,3.0,28.0,76.0,10.0
2011-03-20,16.0,3.0,16.0,83.0,10.0
2011-03-21,23.0,2.0,12.0,21.0,2.0
2011-03-22,21.0,2.0,9.0,18.0,2.0
2011-03-23,19.0,2.0,6.0,14.0,2.0
2011-03-24,22.0,2.0,7.0,16.0,2.0
2011-03-25,26.0,2.0,11.0,18.0,3.0
2011-03-26,19.0,2.0,8.0,17.0,3.0
2011-03-27,20.0,2.0,18.0,19.0,3.0
2011-03-28,20.0,2.0,4.0,17.0,4.0
2011-03-29,19.0,2.0,8.0,12.0,2.0
2011-03-30,18.0,2.0,7.0,12.0,2.0
2011-03-31,15.0,2.0,4.0,13.0,2.0
2011-04-01,25.0,2.0,6.0,11.0,2.0
2011-04-02,19.0,2.0,4.0,12.0,2.0
2011-04-03,15.0,2.0,6.0,16.0,3.0
2011-04-04,13.0,2.0,9.0,23.0,3.0
2011-04-05,20.0,2.0,5.0,17.0,4.0
2011-04-06,21.0,3.0,6.0,22.0,3.0
2011-04-07,14.0,3.0,10.0,16.0,3.0
2011-04-08,19.0,3.0,11.0,35.0,5.0
2011-04-09,25.0,3.0,14.0,31.0,5.0
2011-04-10,18.0,3.0,20.0,26.0,4.0
2011-04-11,25.0,3.0,15.0,30.0,9.0
2011-04-12,25.0,4.0,18.0,70.0,9.0
2011-04-13,15.0,5.0,20.0,116.0,10.0
2011-04-14,61.0,4.0,27.0,71.0,13.0
2011-04-15,57.0,4.0,25.0,122.0,9.0
2011-04-16,58.0,6.0,21.0,171.0,12.0
2011-04-17,48.0,4.0,25.0,69.0,8.0
2011-04-18,42.0,5.0,14.0,124.0,8.0
2011-04-19,50.0,4.0,22.0,128.0,14.0
2011-04-20,57.0,5.0,26.0,85.0,15.0
2011-04-21,43.10104810534803,16.119280613594288,20.048516129032254,68.77168831168831,9.011859838274932
2011-04-22,43.10104810534803,16.119280613594288,20.048516129032254,68.77168831168831,9.011859838274932
2011-04-23,43.10104810534803,16.119280613594288,20.048516129032254,68.77168831168831,9.011859838274932
2011-04-24,43.10104810534803,16.119280613594288,20.048516129032254,68.77168831168831,9.011859838274932
2011-04-25,43.10104810534803,16.119280613594288,20.048516129032254,68.77168831168831,9.011859838274932
2011-04-26,43.10104810534803,16.119280613594288,20.048516129032254,68.77168831168831,9.011859838274932
2011-04-27,43.10104810534803,16.119280613594288,20.048516129032254,68.77168831168831,9.011859838274932
2011-04-28,53.0,4.0,21.0,69.0,11.0
2011-04-29,56.0,4.0,25.0,76.0,9.0
2011-04-30,54.0,3.0,23.0,75.0,7.0
2011-05-01,52.0,3.0,25.0,66.0,7.0
2011-05-02,44.0,4.0,13.0,78.0,9.0
2011-05-03,44.0,3.0,22.0,26.0,9.0
2011-05-04,40.0,3.0,18.0,29.0,5.0
2011-05-05,53.0,3.0,18.0,19.0,6.0
2011-05-06,35.0,3.0,29.0,44.0,6.0
2011-05-07,29.0,3.0,22.0,54.0,6.0
2011-05-08,49.0,3.0,33.0,32.0,7.0
2011-05-09,34.0,3.0,14.0,94.0,6.0
2011-05-10,47.0,5.0,22.0,137.0,16.0
2011-05-11,46.0,4.0,25.0,92.0,8.0
2011-05-12,57.0,5.0,32.0,82.0,20.0
2011-05-13,57.0,4.0,22.0,80.0,10.0
2011-05-14,59.0,3.0,37.0,84.0,20.0
2011-05-15,39.0,3.0,20.0,99.0,6.0
2011-05-16,40.0,4.0,16.0,139.0,10.0
2011-05-17,44.0,4.0,21.0,133.0,12.0
2011-05-18,40.0,4.0,21.0,84.0,9.0
2011-05-19,78.0,4.0,42.0,88.0,12.0
2011-05-20,55.0,4.0,15.0,107.0,8.0
2011-05-21,48.0,4.0,21.0,82.0,8.0
2011-05-22,63.0,4.0,32.0,78.0,10.0
2011-05-23,56.0,5.0,20.0,140.0,12.0
2011-05-24,55.0,4.0,21.0,96.0,9.0
2011-05-25,53.0,5.0,17.0,113.0,20.0
2011-05-26,54.0,4.0,17.0,114.0,11.0
2011-05-27,56.0,5.0,20.0,95.0,18.0
2011-05-28,57.0,5.0,35.0,111.0,9.0
2011-05-29,69.0,5.0,31.0,107.0,15.0
2011-05-30,66.0,4.0,25.0,98.0,9.0
2011-05-31,57.0,4.0,15.0,87.0,10.0
2011-06-01,71.0,4.0,33.0,82.0,15.0
2011-06-02,52.0,5.0,14.0,61.0,7.0
2011-06-03,49.0,5.0,9.0,37.0,6.0
2011-06-04,46.0,4.0,17.0,56.0,7.0
2011-06-05,37.0,3.0,17.0,46.0,5.0
2011-06-06,46.0,4.0,17.0,68.0,9.0
2011-06-07,66.0,5.0,25.0,92.0,11.0
2011-06-08,59.0,4.0,24.0,85.0,9.0
2011-06-09,27.0,5.0,18.0,121.0,11.0
2011-06-10,53.0,4.0,12.0,93.0,7.0
2011-06-11,57.0,5.0,29.0,94.0,11.0
2011-06-12,61.0,6.0,19.0,84.0,11.0
