tanggal,pm10,so2,co,o3,no2
2015-01-01,34.0,10.0,24.0,10.0,6.0
2015-01-02,20.0,9.0,9.0,19.0,4.0
2015-01-03,23.0,10.0,11.0,35.0,4.0
2015-01-04,20.0,9.0,14.0,29.0,4.0
2015-01-05,25.0,9.0,10.0,15.0,4.0
2015-01-06,20.0,9.0,10.0,18.0,4.0
2015-01-07,28.0,10.0,18.0,19.0,4.0
2015-01-08,24.0,10.0,8.0,21.0,3.0
2015-01-09,22.0,10.0,7.0,18.0,3.0
2015-01-10,22.0,10.0,8.0,18.0,3.0
2015-01-11,34.0,11.0,10.0,26.0,5.0
2015-01-12,37.0,11.0,19.0,15.0,11.0
2015-01-13,33.0,11.0,25.0,20.0,9.0
2015-01-14,31.0,11.0,32.0,11.0,13.0
2015-01-15,27.0,10.0,29.0,20.0,13.0
2015-01-16,57.0,16.0,29.0,37.0,9.0
2015-01-17,35.0,11.0,16.0,38.0,14.0
2015-01-18,36.0,11.0,29.0,34.0,12.0
2015-01-19,52.0,11.0,22.0,73.4,11.0
2015-01-20,64.0,13.0,60.0,66.0,13.0
2015-01-21,48.0,12.0,30.0,73.4,8.0
2015-01-22,45.0,11.0,24.0,15.0,10.0
2015-01-23,44.0,10.0,39.0,9.0,18.0
2015-01-24,65.0,13.0,67.0,12.0,15.0
2015-01-25,35.0,11.0,15.0,13.0,7.0
2015-01-26,53.0,14.0,34.0,17.0,9.0
2015-01-27,60.0,12.0,36.0,17.0,9.0
2015-01-28,57.0,14.0,39.0,42.0,15.0
2015-01-29,40.0,13.0,19.0,16.0,10.0
2015-01-30,40.0,12.0,28.0,18.0,9.0
2015-01-31,35.0,14.0,13.0,19.0,6.0
2015-02-01,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2015-02-02,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2015-02-03,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2015-02-04,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2015-02-05,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2015-02-06,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2015-02-07,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2015-02-08,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2015-02-09,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2015-02-10,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2015-02-11,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2015-02-12,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2015-02-13,63.36065573770492,21.22280887011616,17.829605963791266,61.37369290038525,11.627486910994763
2015-02-14,28.0,13.0,56.0,50.4,10.0
2015-02-15,35.0,13.0,43.0,64.8,11.0
2015-02-16,20.0,13.0,39.0,68.4,12.0
2015-02-17,7.0,13.0,29.0,34.0,11.0
2015-02-18,62.6,13.0,35.0,66.0,13.0
2015-02-19,49.6,13.0,25.0,35.0,10.0
2015-02-20,74.6,14.0,23.0,83.4,15.0
2015-02-21,98.0,15.0,47.0,68.4,14.0
2015-02-22,71.0,15.0,27.0,75.0,11.0
