tanggal,pm10,so2,co,o3,no2
2013-01-01,32.0,16.0,20.0,30.0,4.0
2013-01-02,19.0,13.0,17.0,59.0,5.0
2013-01-03,48.0,1.0,24.0,52.0,5.0
2013-01-04,14.0,16.0,6.0,30.0,2.0
2013-01-05,18.0,5.0,5.0,26.0,2.0
2013-01-06,19.0,2.0,13.0,24.0,4.0
2013-01-07,18.0,0.0,10.0,25.0,4.0
2013-01-08,11.0,0.0,20.0,23.0,4.0
2013-01-09,12.0,0.0,6.0,24.0,2.0
2013-01-10,11.0,0.0,5.0,21.0,1.0
2013-01-11,15.0,1.0,5.0,24.0,2.0
2013-01-12,19.0,1.0,10.0,42.0,3.0
2013-01-13,18.0,1.0,27.0,48.0,7.0
2013-01-14,18.0,1.0,13.0,40.0,3.0
2013-01-15,21.0,1.0,40.0,44.0,9.0
2013-01-16,22.0,0.0,27.0,49.0,7.0
2013-01-17,40.0,0.0,36.0,39.0,8.0
2013-01-18,22.0,0.0,31.0,47.0,9.0
2013-01-19,45.0,1.0,40.0,56.0,6.0
2013-01-20,38.0,1.0,9.0,52.0,3.0
2013-01-21,32.0,2.0,20.0,49.0,6.0
2013-01-22,40.0,2.0,29.0,53.0,8.0
2013-01-23,24.0,2.0,30.0,37.0,8.0
2013-01-24,16.0,0.0,5.0,42.0,4.0
2013-01-25,27.0,1.0,14.0,35.0,8.0
2013-01-26,26.0,2.0,19.0,55.0,6.0
2013-01-27,29.0,1.0,16.0,46.0,6.0
2013-01-28,23.0,1.0,10.0,44.0,5.0
2013-01-29,30.0,3.0,22.0,46.0,9.0
2013-01-30,19.0,3.0,13.0,54.0,6.0
2013-01-31,34.0,1.0,18.0,89.0,7.0
2013-02-01,31.0,2.0,17.0,91.0,11.0
2013-02-02,31.0,2.0,26.0,72.0,10.0
2013-02-03,19.0,2.0,40.0,115.0,9.0
2013-02-04,51.0,4.0,45.0,128.0,11.0
2013-02-05,20.0,1.0,21.0,158.0,10.0
2013-02-06,18.0,1.0,15.0,52.0,5.0
2013-02-07,16.0,1.0,27.0,101.0,10.0
2013-02-08,22.0,2.0,15.0,106.0,12.0
2013-02-09,30.0,3.0,22.0,95.0,8.0
2013-02-10,21.0,1.0,27.0,99.0,10.0
2013-02-11,27.0,1.0,50.0,84.0,10.0
2013-02-12,25.0,2.0,18.0,89.0,13.0
2013-02-13,21.0,1.0,15.0,82.0,12.0
2013-02-14,17.0,3.0,26.0,71.0,10.0
2013-02-15,24.0,2.0,26.0,73.0,7.0
2013-02-16,25.0,1.0,10.0,46.0,3.0
2013-02-17,14.0,1.0,10.0,38.0,3.0
2013-02-18,16.0,2.0,6.0,37.0,3.0
2013-02-19,13.0,0.0,7.0,29.0,4.0
2013-02-20,21.0,1.0,29.0,34.0,5.0
2013-02-21,18.0,1.0,19.0,37.0,7.0
2013-02-22,11.0,2.0,13.0,40.0,6.0
2013-02-23,13.0,1.0,8.0,43.0,4.0
2013-02-24,31.0,2.0,32.0,41.0,7.0
2013-02-25,17.0,1.0,8.0,61.0,5.0
2013-02-26,21.0,1.0,13.0,57.0,5.0
2013-02-27,18.0,1.0,6.0,45.0,4.0
2013-02-28,16.0,1.0,3.0,25.0,1.0
2013-03-01,13.0,1.0,4.0,27.0,1.0
2013-03-02,18.0,2.0,8.0,59.0,4.0
2013-03-03,33.0,2.0,16.0,52.0,6.0
2013-03-04,21.0,1.0,15.0,39.0,8.0
2013-03-05,20.0,2.0,8.0,37.0,4.0
2013-03-06,23.0,4.0,45.0,70.0,11.0
2013-03-07,36.0,2.0,44.0,66.0,12.0
2013-03-08,33.0,4.0,13.0,64.0,10.0
2013-03-09,32.0,2.0,31.0,29.0,5.0
2013-03-10,23.0,1.0,16.0,18.0,4.0
2013-03-11,31.0,2.0,11.0,32.0,6.0
2013-03-12,28.0,3.0,20.0,71.0,8.0
2013-03-13,30.0,2.0,23.0,23.0,5.0
2013-03-14,22.0,3.0,8.0,34.0,5.0
2013-03-15,52.0,4.0,17.0,54.0,8.0
2013-03-16,32.0,3.0,9.0,34.0,9.0
2013-03-17,26.0,2.0,15.0,47.0,7.0
2013-03-18,38.0,2.0,9.0,36.0,6.0
2013-03-19,27.0,4.0,12.0,73.0,7.0
2013-03-20,46.0,3.0,10.0,96.0,10.0
2013-03-21,20.0,2.0,8.0,80.0,7.0
2013-03-22,28.0,2.0,11.0,70.0,13.0
2013-03-23,31.0,2.0,11.0,77.0,8.0
2013-03-24,21.0,2.0,17.0,68.0,10.0
2013-03-25,21.0,3.0,8.0,82.0,10.0
2013-03-26,35.0,2.0,24.0,99.0,8.0
2013-03-27,43.10104810534803,16.119280613594288,20.048516129032254,68.77168831168831,9.011859838274932
2013-03-28,46.0,4.0,35.0,129.0,11.0
2013-03-29,39.0,1.0,20.0,116.0,9.0
2013-03-30,40.0,2.0,17.0,26.0,9.0
2013-03-31,32.0,3.0,11.0,59.0,9.0
2013-04-01,32.0,2.0,19.0,60.0,10.0
2013-04-02,41.0,2.0,25.0,92.0,12.0
2013-04-03,35.0,3.0,13.0,78.0,10.0
2013-04-04,42.0,2.0,13.0,114.0,8.0
2013-04-05,31.0,2.0,13.0,43.0,12.0
2013-04-06,29.0,2.0,9.0,74.0,6.0
2013-04-07,25.0,1.0,7.0,52.0,4.0
2013-04-08,48.0,3.0,20.0,146.0,8.0
2013-04-09,51.0,2.0,18.0,120.0,10.0
2013-04-10,37.0,3.0,18.0,99.0,7.0
2013-04-11,23.0,2.0,25.0,44.0,6.0
2013-04-12,28.0,2.0,13.0,41.0,4.0
2013-04-13,22.0,2.0,8.0,20.0,4.0
2013-04-14,24.0,2.0,7.0,31.0,3.0
2013-04-15,24.0,2.0,7.0,29.0,4.0
2013-04-16,22.0,2.0,11.0,36.0,5.0
2013-04-17,26.0,3.0,19.0,125.0,8.0
2013-04-18,28.0,2.0,7.0,111.0,10.0
2013-04-19,33.0,3.0,19.0,94.0,9.0
2013-04-20,27.0,4.0,22.0,97.0,13.0
2013-04-21,55.0,4.0,20.0,104.0,17.0
2013-04-22,31.0,2.0,10.0,55.0,9.0
2013-04-23,32.0,4.0,20.0,73.0,10.0
2013-04-24,47.0,5.0,17.0,50.0,12.0
2013-04-25,63.0,5.0,19.0,89.0,7.0
2013-04-26,50.0,4.0,24.0,80.0,11.0
2013-04-27,45.0,4.0,10.0,71.0,8.0
2013-04-28,41.0,4.0,11.0,52.0,9.0
2013-04-29,32.0,4.0,8.0,51.0,10.0
2013-04-30,41.0,6.0,8.0,67.0,8.0
2013-05-01,38.0,4.0,8.0,69.0,9.0
2013-05-02,22.0,4.0,7.0,71.0,5.0
2013-05-03,39.0,5.0,10.0,72.0,10.0
2013-05-04,45.0,5.0,12.0,94.0,9.0
2013-05-05,42.0,4.0,10.0,69.0,8.0
2013-05-06,48.0,4.0,19.0,85.0,9.0
2013-05-07,51.0,3.0,26.0,70.0,9.0
2013-05-08,28.0,3.0,6.0,41.0,5.0
2013-05-09,34.0,5.0,9.0,71.0,7.0
2013-05-10,32.0,4.0,8.0,87.0,9.0
2013-05-11,28.0,4.0,12.0,110.0,8.0
2013-05-12,34.0,3.0,9.0,69.0,9.0
2013-05-13,38.0,4.0,16.0,46.0,7.0
2013-05-14,48.0,4.0,19.0,87.0,10.0
2013-05-15,42.0,4.0,20.0,56.0,12.0
2013-05-16,52.0,4.0,16.0,55.0,12.0
2013-05-17,43.0,6.0,11.0,66.0,10.0
2013-05-18,26.0,4.0,14.0,60.0,8.0
2013-05-19,36.0,4.0,18.0,70.0,13.0
2013-05-20,20.0,6.0,6.0,89.0,12.0
2013-05-21,40.0,4.0,16.0,93.0,10.0
2013-05-22,46.0,4.0,13.0,54.0,9.0
2013-05-23,35.0,5.0,12.0,104.0,9.0
2013-05-24,24.0,8.0,7.0,100.0,9.0
2013-05-25,35.0,4.0,7.0,73.0,12.0
2013-05-26,30.0,7.0,9.0,94.0,5.0
2013-05-27,50.0,4.0,19.0,90.0,10.0
2013-05-28,37.0,6.0,13.0,38.0,13.0
2013-05-29,24.0,4.0,34.0,56.0,9.0
2013-05-30,26.0,7.0,10.0,35.0,15.0
2013-05-31,17.0,3.0,6.0,30.0,4.0
2013-06-01,18.0,3.0,13.0,49.0,5.0
2013-06-02,36.0,4.0,10.0,43.0,5.0
2013-06-03,41.0,4.0,31.0,41.0,11.0
2013-06-04,29.0,3.0,23.0,23.0,4.0
2013-06-05,33.0,4.0,30.0,28.0,8.0
2013-06-06,25.0,3.0,12.0,26.0,4.0
2013-06-07,35.0,5.0,10.0,101.0,5.0
2013-06-08,52.0,5.0,62.0,74.0,11.0
2013-06-09,13.0,4.0,41.0,62.0,7.0
2013-06-10,21.0,4.0,28.0,113.0,8.0
2013-06-11,21.0,3.0,34.0,74.0,8.0
2013-06-12,15.0,3.0,22.0,28.0,4.0
2013-06-13,26.0,3.0,32.0,65.0,8.0
2013-06-14,28.0,4.0,45.0,55.0,12.0
2013-06-15,29.0,6.0,35.0,56.0,10.0
2013-06-16,51.0,4.0,50.0,98.0,9.0
2013-06-17,43.0,4.0,44.0,124.0,12.0
2013-06-18,40.0,4.0,54.0,40.0,7.0
2013-06-19,30.0,5.0,35.0,37.0,5.0
2013-06-20,36.0,6.0,45.0,61.0,10.0
2013-06-21,64.0,6.0,77.0,89.0,14.0
2013-06-22,63.0,5.0,81.0,82.0,11.0
2013-06-23,50.0,5.0,66.0,80.0,10.0
2013-06-24,51.0,5.0,40.0,70.0,8.0
2013-06-25,61.0,5.0,45.0,51.0,21.0
2013-06-26,56.0,6.0,31.0,75.0,11.0
2013-06-27,44.0,4.0,52.0,58.0,8.0
2013-06-28,35.0,7.0,29.0,61.0,13.0
2013-06-29,59.0,6.0,81.0,65.0,14.0
2013-06-30,35.0,5.0,35.0,62.0,6.0
2013-07-01,13.0,5.0,30.0,51.0,7.0
2013-07-02,72.0,6.0,40.0,79.0,9.0
2013-07-03,24.0,5.0,31.0,134.0,14.0
2013-07-04,27.0,5.0,39.0,36.0,23.0
2013-07-05,29.0,5.0,41.0,45.0,13.0
2013-07-06,34.0,6.0,35.0,56.0,9.0
2013-07-07,30.0,6.0,58.0,62.0,11.0
2013-07-08,42.0,6.0,98.0,98.0,14.0
2013-07-09,30.0,5.0,27.0,107.0,8.0
2013-07-10,22.0,4.0,26.0,81.0,6.0
2013-07-11,34.0,6.0,32.0,118.0,9.0
2013-07-12,25.0,4.0,32.0,64.0,8.0
2013-07-13,24.0,5.0,39.0,43.0,7.0
2013-07-14,15.0,4.0,19.0,41.0,6.0
2013-07-15,22.0,5.0,48.0,71.0,8.0
2013-07-16,32.0,5.0,36.0,63.0,12.0
2013-07-17,24.0,5.0,50.0,64.0,7.0
2013-07-18,25.0,6.0,35.0,70.0,10.0
2013-07-19,35.0,7.0,29.0,76.0,8.0
2013-07-20,31.0,7.0,39.0,56.0,11.0
2013-07-21,27.0,5.0,54.0,56.0,8.0
2013-07-22,37.0,5.0,37.0,69.0,9.0
2013-07-23,17.0,6.0,81.0,41.0,15.0
2013-07-24,23.0,7.0,46.0,46.0,11.0
2013-07-25,33.0,6.0,34.0,39.0,5.0
2013-07-26,39.0,8.0,25.0,51.0,6.0
2013-07-27,40.0,11.0,30.0,68.0,8.0
2013-07-28,49.0,5.0,56.0,55.0,13.0
2013-07-29,34.0,7.0,32.0,94.0,13.0
