tanggal,pm10,so2,co,o3,no2
2012-01-01,26.0,2.0,6.0,24.0,2.0
2012-01-02,30.0,12.0,15.0,50.0,9.0
2012-01-03,53.0,10.0,22.0,56.0,8.0
2012-01-04,51.0,16.0,31.0,48.0,6.0
2012-01-05,41.0,19.0,20.0,65.0,7.0
2012-01-06,27.0,16.0,20.0,30.0,5.0
2012-01-07,54.0,3.0,50.0,45.0,7.0
2012-01-08,27.0,2.0,27.0,42.0,5.0
2012-01-09,33.0,12.0,28.0,58.0,6.0
2012-01-10,32.0,15.0,8.0,48.0,3.0
2012-01-11,21.0,31.0,7.0,27.0,3.0
2012-01-12,20.0,43.0,6.0,25.0,2.0
2012-01-13,19.0,1.0,6.0,24.0,2.0
2012-01-14,16.0,2.0,6.0,19.0,2.0
2012-01-15,19.0,15.0,6.0,30.0,1.0
2012-01-16,25.0,19.0,13.0,44.0,4.0
2012-01-17,54.0,14.0,24.0,90.0,10.0
2012-01-18,51.0,2.0,25.0,53.0,10.0
2012-01-19,45.0,0.0,23.0,38.0,9.0
2012-01-20,60.0,0.0,30.0,22.0,7.0
2012-01-21,53.0,2.0,18.0,33.0,5.0
2012-01-22,71.0,2.0,40.0,38.0,9.0
2012-01-23,29.0,3.0,7.0,21.0,2.0
2012-01-24,24.0,4.0,7.0,26.0,3.0
2012-01-25,31.0,2.0,8.0,36.0,4.0
2012-01-26,45.0,2.0,13.0,43.0,5.0
2012-01-27,38.0,1.0,13.0,62.0,6.0
2012-01-28,25.0,1.0,7.0,47.0,2.0
2012-01-29,16.0,0.0,5.0,26.0,2.0
2012-01-30,17.0,1.0,6.0,24.0,3.0
2012-01-31,19.0,0.0,12.0,26.0,4.0
2012-02-01,60.0,2.0,36.0,68.0,13.0
2012-02-02,54.0,1.0,21.0,63.0,11.0
2012-02-03,39.0,2.0,15.0,46.0,5.0
2012-02-04,29.0,1.0,22.0,50.0,5.0
2012-02-05,61.0,1.0,32.0,45.0,6.0
2012-02-06,59.0,1.0,33.0,38.0,6.0
2012-02-07,47.0,1.0,19.0,17.0,4.0
2012-02-08,55.0,3.0,18.0,11.0,7.0
2012-02-09,32.0,1.0,7.0,4.0,2.0
2012-02-10,32.0,1.0,8.0,7.0,3.0
2012-02-11,34.0,1.0,18.0,83.0,8.0
2012-02-12,23.0,1.0,11.0,50.0,5.0
2012-02-13,21.0,1.0,11.0,86.0,6.0
2012-02-14,57.0,3.0,34.0,99.0,13.0
2012-02-15,50.0,5.0,20.0,99.0,15.0
2012-02-16,55.0,3.0,18.0,81.0,9.0
2012-02-17,61.0,2.0,21.0,84.0,8.0
2012-02-18,34.0,1.0,12.0,100.0,10.0
2012-02-19,52.0,1.0,24.0,123.0,8.0
2012-02-20,51.0,2.0,19.0,59.0,16.0
2012-02-21,37.0,2.0,19.0,130.0,8.0
2012-02-22,53.0,4.0,27.0,168.0,10.0
2012-02-23,47.0,3.0,14.0,111.0,9.0
2012-02-24,52.0,2.0,17.0,101.0,9.0
2012-02-25,56.0,1.0,51.0,92.0,12.0
2012-02-26,39.0,1.0,13.0,79.0,6.0
2012-02-27,32.0,1.0,17.0,104.0,7.0
2012-02-28,66.0,4.0,29.0,160.0,10.0
2012-02-29,63.0,2.0,39.0,84.0,12.0
2012-03-01,73.0,1.0,42.0,47.0,11.0
2012-03-02,56.0,2.0,29.0,39.0,9.0
2012-03-03,33.0,1.0,17.0,34.0,6.0
2012-03-04,46.0,1.0,14.0,36.0,5.0
2012-03-05,35.0,2.0,30.0,26.0,7.0
2012-03-06,32.0,2.0,12.0,77.0,7.0
2012-03-07,54.0,4.0,26.0,45.0,10.0
2012-03-08,22.0,1.0,7.0,32.0,2.0
2012-03-09,22.0,1.0,5.0,33.0,3.0
2012-03-10,25.0,1.0,22.0,37.0,7.0
2012-03-11,22.0,2.0,7.0,30.0,3.0
2012-03-12,31.0,2.0,11.0,53.0,6.0
2012-03-13,60.0,4.0,20.0,57.0,8.0
2012-03-14,35.0,3.0,8.0,40.0,4.0
2012-03-15,42.0,3.0,8.0,50.0,5.0
2012-03-16,44.0,3.0,13.0,55.0,8.0
2012-03-17,44.0,3.0,8.0,58.0,4.0
2012-03-18,37.0,3.0,6.0,53.0,3.0
2012-03-19,42.0,2.0,12.0,47.0,4.0
2012-03-20,43.10104810534803,16.119280613594288,20.048516129032254,68.77168831168831,9.011859838274932
2012-03-21,27.0,1.0,6.0,17.0,4.0
2012-03-22,35.0,1.0,10.0,17.0,4.0
2012-03-23,52.0,1.0,12.0,20.0,3.0
2012-03-24,59.0,2.0,17.0,20.0,4.0
2012-03-25,55.0,2.0,17.0,27.0,5.0
2012-03-26,51.0,4.0,12.0,40.0,7.0
2012-03-27,63.0,4.0,25.0,54.0,12.0
2012-03-28,70.0,2.0,34.0,60.0,15.0
2012-03-29,37.0,1.0,16.0,38.0,7.0
2012-03-30,29.0,3.0,13.0,77.0,7.0
2012-03-31,54.0,3.0,15.0,91.0,9.0
2012-04-01,53.0,4.0,17.0,107.0,7.0
2012-04-02,48.0,2.0,22.0,92.0,12.0
2012-04-03,36.0,2.0,16.0,106.0,10.0
2012-04-04,28.0,2.0,13.0,99.0,9.0
2012-04-05,60.0,3.0,23.0,81.0,13.0
2012-04-06,53.0,3.0,30.0,74.0,10.0
2012-04-07,53.0,2.0,33.0,72.0,9.0
2012-04-08,56.0,3.0,27.0,75.0,11.0
2012-04-09,60.0,3.0,35.0,76.0,11.0
2012-04-10,49.0,2.0,27.0,106.0,16.0
2012-04-11,69.0,3.0,48.0,65.0,9.0
2012-04-12,47.0,3.0,19.0,89.0,10.0
2012-04-13,41.0,3.0,11.0,73.0,8.0
2012-04-14,59.0,3.0,20.0,74.0,13.0
2012-04-15,53.0,3.0,13.0,64.0,7.0
2012-04-16,61.0,4.0,26.0,68.0,11.0
2012-04-17,51.0,3.0,14.0,63.0,10.0
2012-04-18,46.0,2.0,41.0,75.0,7.0
2012-04-19,48.0,2.0,18.0,91.0,12.0
2012-04-20,52.0,2.0,30.0,91.0,9.0
2012-04-21,65.0,3.0,32.0,98.0,17.0
2012-04-22,54.0,2.0,35.0,57.0,9.0
2012-04-23,60.0,3.0,23.0,78.0,9.0
2012-04-24,68.0,4.0,26.0,95.0,10.0
2012-04-25,54.0,4.0,17.0,95.0,17.0
2012-04-26,48.0,3.0,11.0,77.0,17.0
2012-04-27,39.0,3.0,7.0,68.0,11.0
2012-04-28,55.0,4.0,23.0,104.0,16.0
2012-04-29,56.0,5.0,14.0,89.0,17.0
2012-04-30,43.0,2.0,18.0,54.0,7.0
2012-05-01,39.0,4.0,17.0,66.0,17.0
2012-05-02,53.0,5.0,26.0,123.0,11.0
2012-05-03,46.0,3.0,17.0,106.0,10.0
2012-05-04,34.0,4.0,13.0,74.0,10.0
2012-05-05,67.0,4.0,31.0,103.0,15.0
2012-05-06,49.0,2.0,17.0,86.0,7.0
2012-05-07,36.0,3.0,14.0,81.0,11.0
2012-05-08,64.0,4.0,61.0,90.0,11.0
